handling_id,shipment_id,route_id,hub_id,vehicle_id,transfer_type,product_category,cargo_weight_kg,arrival_timestamp,departure_timestamp,handling_time_hours,loading_time_hours,unloading_time_hours,queue_time_hours,temperature_during_handling_c,temperature_excursion,damage_incident,handling_cost,transfer_delay_hours,route_id_raw,shipment_id_raw,hub_id_raw,hub_number,hub_id_mapped
H07611,HS000168,R0026,HUB10,TRK023,warehouse,grains,1025.6,2026-08-04 08:09:00,2026-08-04 09:55:12,1.7,0.3,0.29,0.07,23.12,0,0,634.96,0.33,R026,S00168,HUB10,10,H010
H07612,HS001364,R0079,HUB08,TRK044,mode_change,vegetables,1877.2,2025-11-18 03:49:00,2025-11-18 08:08:48,2.36,0.86,1.14,1.97,4.43,0,0,920.62,2.5,R079,S01364,HUB08,8,H008
H07613,HS000373,R0085,HUB10,TRK021,cross_dock,dairy,215.2,2026-04-14 06:22:00,2026-04-14 08:03:24,1.54,0.34,0.66,0.15,2.64,0,0,601.29,0.45,R085,S00373,HUB10,10,H010
H07614,HS000649,R0004,HUB07,TRK004,mode_change,fish,1362.4,2026-04-18 01:45:00,2026-04-18 05:23:24,2.24,1.01,1.18,1.4,1.49,0,0,757.48,2.03,R004,S00649,HUB07,7,H007
H07615,HS001212,R0048,HUB10,TRK043,vehicle_change,fish,1081.4,2025-02-16 07:42:00,2025-02-16 07:55:48,0.21,1.18,0.83,0.02,0.15,0,0,223.03,0.5,R048,S01212,HUB10,10,H010
H07616,HS000450,R0099,HUB01,TRK018,cross_dock,dairy,1929.9,2025-06-07 07:51:00,2025-06-07 09:43:48,1.13,0.81,0.42,0.75,6.86,0,0,656.6,1.01,R099,S00450,HUB01,1,H001
H07617,HS001035,R0025,HUB05,TRK026,vehicle_change,pharma,1378.2,2025-08-18 23:00:00,2025-08-19 02:33:36,0.9,0.61,1.22,2.66,6.31,0,0,612.78,3.25,R025,S01035,HUB05,5,H005
H07618,HS001474,R0079,HUB16,TRK022,warehouse,vegetables,124.5,2025-11-19 11:56:00,2025-11-19 14:10:24,2.15,0.86,0.72,0.09,5.06,0,0,572.17,0.53,R079,S01474,HUB16,16,
H07619,HS001433,R0053,HUB03,TRK037,cross_dock,grains,1141.5,2025-06-11 10:10:00,2025-06-11 12:49:00,1.71,0.4,0.89,0.94,31.57,0,0,749.98,1.68,R053,S01433,HUB03,3,H003
H07620,HS000853,R0047,HUB07,TRK004,warehouse,pharma,1275.2,2025-07-19 04:52:00,2025-07-19 07:56:12,1.32,0.74,0.78,1.75,4.06,0,0,611.78,2.38,R047,S00853,HUB07,7,H007
H07621,HS001231,R0091,HUB10,TRK048,warehouse,rice,1125.7,2025-10-19 06:34:00,2025-10-19 07:27:24,0.67,0.78,0.93,0.22,28.8,0,1,719.45,0.67,R091,S01231,HUB10,10,H010
H07622,HS000325,R0076,HUB13,TRK034,mode_change,pharma,1072.1,2025-07-07 16:48:00,2025-07-07 19:22:48,1.92,1.02,1.16,0.66,13.51,1,0,701.12,1.19,R076,S00325,HUB13,13,H013
H07623,HS001225,R0048,HUB11,TRK027,vehicle_change,grains,1724.8,2026-08-21 01:31:00,2026-08-21 07:49:14,2.07,0.71,1.17,4.233981104785541,24.76,0,0,1054.36,4.94,R048,S01225,HUB11,11,H011
H07624,HS001041,R0014,HUB07,TRK047,vehicle_change,grains,842.9,2025-03-24 23:22:00,2025-03-25 03:05:12,1.72,0.64,1.28,2.0,23.41,0,0,765.25,2.32,R014,S01041,HUB07,7,H007
H07625,HS000403,R0032,HUB06,TRK001,vehicle_change,pharma,1341.5,2025-02-02 22:08:00,2025-02-02 23:08:36,0.57,0.67,1.23,0.44,4.72,0,0,413.27,0.67,R032,S00403,HUB06,6,H006
H07626,HS000899,R0074,HUB19,TRK049,warehouse,mango,627.1,2026-01-05 07:48:00,2026-01-05 10:27:36,1.78,0.23,1.22,0.88,14.85,1,0,585.23,1.35,R074,S00899,HUB19,19,
H07627,HS000279,R0042,HUB19,TRK038,warehouse,grains,200.5,2025-01-12 04:23:00,2025-01-12 07:10:24,1.59,1.0,1.07,1.2,31.44,0,0,542.75,1.55,R042,S00279,HUB19,19,
H07628,HS000566,R0005,HUB09,TRK023,vehicle_change,dairy,1540.3,2025-05-13 04:25:00,2025-05-13 06:41:48,0.83,0.28,0.58,1.45,6.22,0,0,599.64,1.85,R005,S00566,HUB09,9,H009
H07629,HS000878,R0092,HUB15,TRK036,cross_dock,fish,1038.9,2025-02-03 01:05:00,2025-02-03 03:50:00,2.15,0.44,0.82,0.6,1.48,0,0,736.03,1.34,R092,S00878,HUB15,15,H015
H07630,HS000602,R0061,HUB19,TRK042,warehouse,mango,1689.5,2025-01-23 17:32:00,2025-01-23 20:30:12,1.48,0.67,0.18,1.49,10.2,0,0,626.44,1.99,R061,S00602,HUB19,19,
H07631,HS001038,R0047,HUB08,TRK012,vehicle_change,pharma,1774.7,2026-03-02 03:08:00,2026-03-02 04:41:36,1.32,0.82,0.63,0.24,6.08,0,0,531.48,0.65,R047,S01038,HUB08,8,H008
H07632,HS001079,R0013,HUB15,TRK014,cross_dock,dairy,997.2,2025-02-14 13:14:00,2025-02-14 14:27:48,0.78,0.87,0.39,0.45,4.93,0,0,480.56,1.02,R013,S01079,HUB15,15,H015
H07633,HS000685,R0009,HUB10,TRK041,vehicle_change,fish,700.8,2025-10-27 21:12:00,2025-10-28 00:19:12,2.27,0.69,1.21,0.85,0.51,0,0,627.04,1.32,R009,S00685,HUB10,10,H010
H07634,HS001059,R0043,HUB07,TRK035,warehouse,grains,101.1,2025-02-28 19:15:00,2025-02-28 20:01:12,0.67,1.02,1.13,0.1,23.95,0,0,348.58,0.45,R043,S01059,HUB07,7,H007
H07635,HS001198,R0084,HUB05,TRK014,cross_dock,fish,907.7,2026-02-28 17:46:00,2026-02-28 18:27:24,0.53,0.21,0.5,0.16,2.81,0,0,409.15,0.52,R084,S01198,HUB05,5,H005
H07636,HS001391,R0031,HUB04,TRK014,cross_dock,dairy,415.9,2026-03-09 15:49:00,2026-03-09 17:35:12,1.53,1.09,0.98,0.24,5.05,0,0,493.28,0.52,R031,S01391,HUB04,4,H004
H07637,HS001330,R0066,HUB10,TRK027,vehicle_change,vegetables,1765.4,2026-03-02 01:20:00,2026-03-02 04:19:46,1.33,0.96,1.2,1.6663798920142918,7.31,0,0,608.21,2.19,R066,S01330,HUB10,10,H010
H07638,HS000733,R0065,HUB04,TRK039,mode_change,mango,1754.5,2025-11-07 14:02:00,2025-11-07 20:25:55,1.65,0.42,1.29,4.748860161497813,9.65,0,0,847.72,5.12,R065,S00733,HUB04,4,H004
H07639,HS000181,R0082,HUB20,TRK044,warehouse,vegetables,336.8,2025-11-18 17:28:00,2025-11-18 18:35:48,0.66,0.55,1.12,0.47,7.02,0,0,417.77,0.62,R082,S00181,HUB20,20,
H07640,HS000428,R0043,HUB06,TRK005,warehouse,dairy,187.4,2026-02-20 16:45:00,2026-02-20 18:30:00,1.17,0.32,0.85,0.58,6.86,0,0,469.4,1.04,R043,S00428,HUB06,6,H006
H07641,HS001332,R0002,HUB04,TRK016,vehicle_change,mango,1077.3,2025-07-20 23:17:00,2025-07-21 01:12:12,1.32,0.53,0.46,0.6,8.06,0,0,592.96,0.99,R002,S01332,HUB04,4,H004
H07642,HS000488,R0010,HUB04,TRK027,cross_dock,grains,208.3,2025-03-20 22:13:00,2025-03-21 02:50:31,0.43,0.18,0.53,4.195526571933232,26.1,0,0,758.09,4.4,R010,S00488,HUB04,4,H004
H07643,HS000628,R0016,HUB16,TRK046,warehouse,grains,540.0,2026-02-09 14:03:00,2026-02-09 15:49:48,1.56,0.19,0.83,0.22,26.83,0,0,618.27,0.85,R016,S00628,HUB16,16,
H07644,HS001435,R0004,HUB18,TRK017,vehicle_change,pharma,1762.8,2025-06-12 09:32:00,2025-06-12 11:15:12,1.3,0.7,1.15,0.42,6.05,0,0,509.08,0.94,R004,S01435,HUB18,18,
H07645,HS000275,R0082,HUB13,TRK033,warehouse,vegetables,1283.1,2026-04-20 18:51:00,2026-04-20 22:55:48,2.36,0.23,0.77,1.72,6.29,0,0,836.01,2.39,R082,S00275,HUB13,13,H013
H07646,HS000935,R0074,HUB10,TRK042,warehouse,grains,1127.7,2025-05-21 22:31:00,2025-05-21 23:13:36,0.27,1.12,1.27,0.44,22.38,0,0,272.23,0.92,R074,S00935,HUB10,10,H010
H07647,HS001086,R0100,HUB05,TRK045,mode_change,rice,748.9,2025-01-11 05:35:00,2025-01-11 06:24:48,0.6,0.58,0.23,0.23,28.83,0,0,448.07,0.34,R100,S01086,HUB05,5,H005
H07648,HS000852,R0095,HUB17,TRK038,cross_dock,fish,415.4,2025-06-17 14:14:00,2025-06-17 16:20:36,1.91,0.61,0.29,0.2,0.63,0,0,754.02,0.69,R095,S00852,HUB17,17,
H07649,HS000474,R0015,HUB06,TRK046,cross_dock,fish,130.4,2025-10-14 10:00:00,2025-10-14 10:31:48,0.44,0.38,0.86,0.09,0.61,0,0,430.84,0.25,R015,S00474,HUB06,6,H006
H07650,HS001164,R0096,HUB19,TRK024,mode_change,rice,1017.8,2026-08-02 14:11:00,2026-08-02 15:43:24,0.86,0.65,0.18,0.68,19.03,0,0,440.55,1.01,R096,S01164,HUB19,19,
H07651,HS000561,R0054,HUB18,TRK022,cross_dock,mango,1634.3,2026-05-25 20:41:00,2026-05-25 23:31:24,2.03,1.16,0.21,0.81,9.05,0,0,780.42,1.47,R054,S00561,HUB18,18,
H07652,HS000628,R0019,HUB09,TRK011,warehouse,rice,900.6,2026-05-17 08:35:00,2026-05-17 09:29:36,0.27,1.09,0.64,0.64,29.01,0,0,406.41,1.16,R019,S00628,HUB09,9,H009
H07653,HS001060,R0010,HUB13,TRK036,warehouse,dairy,1840.3,2025-03-12 14:50:00,2025-03-12 17:14:36,2.35,1.08,1.1,0.06,11.24,1,0,738.41,0.58,R010,S01060,HUB13,13,H013
H07654,HS000672,R0010,HUB11,TRK021,vehicle_change,fish,486.6,2025-11-08 20:16:00,2025-11-08 21:10:00,0.26,0.85,1.09,0.64,2.38,0,0,383.95,0.73,R010,S00672,HUB11,11,H011
H07655,HS000514,R0016,HUB03,TRK011,warehouse,vegetables,954.8,2025-09-20 03:41:00,2025-09-20 06:28:24,2.0,0.89,0.88,0.79,4.05,0,0,750.11,1.52,R016,S00514,HUB03,3,H003
H07656,HS001490,R0075,HUB04,TRK031,warehouse,dairy,1808.8,2026-01-23 08:46:00,2026-01-23 09:28:00,0.28,0.43,0.93,0.42,2.16,0,0,383.21,0.7,R075,S01490,HUB04,4,H004
H07657,HS000392,R0017,HUB14,TRK036,vehicle_change,fish,1232.6,2025-03-12 21:57:00,2025-03-12 22:48:00,0.73,0.82,1.03,0.12,1.24,0,0,518.45,0.6,R017,S00392,HUB14,14,H014
H07658,HS000929,R0069,HUB05,TRK016,cross_dock,vegetables,862.0,2025-06-10 05:24:00,2025-06-10 07:44:24,1.17,0.43,0.4,1.17,6.9,0,0,469.57,1.53,R069,S00929,HUB05,5,H005
H07659,HS000658,R0048,HUB09,TRK039,mode_change,grains,485.4,2025-01-04 05:30:00,2025-01-04 07:48:36,2.3,0.64,0.26,0.01,24.07,0,0,741.16,0.83,R048,S00658,HUB09,9,H009
H07660,HS000087,R0053,HUB03,TRK008,vehicle_change,fish,429.0,2025-02-08 13:04:00,2025-02-08 16:32:12,2.36,1.08,0.33,1.11,0.36,0,0,712.74,1.66,R053,S00087,HUB03,3,H003
H07661,HS000624,R0038,HUB12,TRK018,mode_change,pharma,413.3,2025-04-14 14:36:00,2025-04-14 16:46:48,1.7,0.66,0.5,0.48,2.47,0,0,659.14,0.95,R038,S00624,HUB12,12,H012
H07662,HS001153,R0005,HUB17,TRK022,warehouse,mango,1400.4,2025-11-30 09:46:00,2025-11-30 12:01:36,1.4,1.12,0.25,0.86,10.48,0,0,539.07,1.16,R005,S01153,HUB17,17,
H07663,HS000598,R0051,HUB14,TRK004,vehicle_change,fish,1019.4,2025-03-09 09:42:00,2025-03-09 11:48:00,1.7,0.5,1.15,0.4,0.24,0,0,680.33,0.8,R051,S00598,HUB14,14,H014
H07664,HS000128,R0044,HUB11,TRK012,vehicle_change,fish,132.8,2026-07-16 20:29:00,2026-07-16 23:21:12,1.25,0.73,0.62,1.62,8.56,1,0,566.28,2.3,R044,S00128,HUB11,11,H011
H07665,HS001389,R0092,HUB18,TRK038,mode_change,vegetables,1939.7,2025-09-14 16:46:00,2025-09-14 17:25:36,0.37,1.14,0.83,0.29,7.2,0,0,333.42,0.63,R092,S01389,HUB18,18,
H07666,HS001248,R0075,HUB15,TRK038,warehouse,rice,1579.5,2026-08-04 14:54:00,2026-08-04 20:51:53,1.99,1.1,0.64,3.9748925731048623,31.9,0,0,960.07,4.48,R075,S01248,HUB15,15,H015
H07667,HS001346,R0036,HUB05,TRK042,mode_change,vegetables,643.1,2025-02-02 06:18:00,2025-02-02 07:05:24,0.29,0.96,0.74,0.5,5.53,0,0,339.91,0.58,R036,S01346,HUB05,5,H005
H07668,HS000723,R0074,HUB15,TRK025,cross_dock,mango,1781.0,2025-08-11 05:55:00,2025-08-11 07:10:36,0.55,0.74,1.06,0.71,9.63,0,0,424.38,0.81,R074,S00723,HUB15,15,H015
H07669,HS000617,R0012,HUB18,TRK022,mode_change,rice,468.3,2025-06-19 04:21:00,2025-06-19 06:43:12,2.36,0.57,1.17,0.01,20.41,0,0,724.09,0.69,R012,S00617,HUB18,18,
H07670,HS000920,R0057,HUB09,TRK010,cross_dock,fish,1949.1,2025-06-02 07:09:00,2025-06-02 09:00:36,1.57,0.27,0.73,0.29,2.06,0,0,670.2,0.81,R057,S00920,HUB09,9,H009
H07671,HS001311,R0068,HUB12,TRK013,cross_dock,pharma,438.1,2025-03-25 04:16:00,2025-03-25 08:20:12,1.65,0.63,1.14,2.42,4.45,0,0,752.08,2.81,R068,S01311,HUB12,12,H012
H07672,HS001427,R0099,HUB03,TRK018,cross_dock,grains,1751.1,2026-08-07 10:13:00,2026-08-07 11:34:36,1.25,0.52,0.28,0.11,29.63,0,0,621.46,0.75,R099,S01427,HUB03,3,H003
H07673,HS000072,R0087,HUB14,TRK011,cross_dock,rice,955.9,2025-01-25 18:11:00,2025-01-25 19:54:48,0.49,0.9,0.85,1.24,20.37,0,0,459.6,1.36,R087,S00072,HUB14,14,H014
H07674,HS001394,R0083,HUB10,TRK036,vehicle_change,fish,87.9,2026-05-24 07:46:00,2026-05-24 10:28:36,1.67,1.04,1.02,1.04,1.03,0,0,702.47,1.77,R083,S01394,HUB10,10,H010
H07675,HS000616,R0030,HUB06,TRK014,vehicle_change,vegetables,1331.6,2025-01-12 08:14:00,2025-01-12 10:03:12,1.51,0.45,0.41,0.31,5.03,0,0,678.48,0.74,R030,S00616,HUB06,6,H006
H07676,HS001267,R0031,HUB14,TRK030,cross_dock,pharma,303.7,2026-07-14 20:41:00,2026-07-14 22:20:00,1.27,0.39,0.47,0.38,3.86,0,0,506.08,0.93,R031,S01267,HUB14,14,H014
H07677,HS000513,R0055,HUB13,TRK047,warehouse,mango,856.0,2025-11-20 07:41:00,2025-11-20 10:42:12,0.93,0.2,0.35,2.09,11.41,0,0,498.43,2.57,R055,S00513,HUB13,13,H013
H07678,HS001170,R0051,HUB07,TRK025,vehicle_change,fish,1078.5,2026-01-10 13:37:00,2026-01-10 16:43:00,0.71,0.73,1.28,2.39,-2.92,1,0,460.19,2.83,R051,S01170,HUB07,7,H007
H07679,HS000216,R0054,HUB12,TRK032,warehouse,fish,1526.9,2026-02-20 18:15:00,2026-02-20 20:27:00,2.0,0.98,0.73,0.2,1.77,0,0,598.04,0.66,R054,S00216,HUB12,12,H012
H07680,HS000500,R0054,HUB18,TRK012,cross_dock,mango,522.4,2025-06-06 11:12:00,2025-06-06 12:10:48,0.91,0.9,0.37,0.07,14.49,1,0,324.86,0.48,R054,S00500,HUB18,18,
H07681,HS000735,R0069,HUB14,TRK035,mode_change,dairy,462.0,2025-12-11 19:04:00,2025-12-11 20:17:48,0.99,0.51,0.77,0.24,2.78,0,0,358.01,0.67,R069,S00735,HUB14,14,H014
H07682,HS001419,R0035,HUB04,TRK042,mode_change,mango,1179.1,2025-10-25 11:03:00,2025-10-25 13:15:00,1.31,0.36,1.05,0.89,10.17,0,0,631.45,1.29,R035,S01419,HUB04,4,H004
H07683,HS000812,R0054,HUB14,TRK017,vehicle_change,dairy,863.1,2026-05-21 16:18:00,2026-05-21 18:44:24,2.33,0.55,0.48,0.11,3.57,0,0,702.53,0.91,R054,S00812,HUB14,14,H014
H07684,HS001317,R0070,HUB15,TRK009,vehicle_change,dairy,606.2,2025-08-31 04:10:00,2025-08-31 06:37:36,2.01,0.97,1.15,0.45,3.13,0,0,717.16,1.22,R070,S01317,HUB15,15,H015
H07685,HS000392,R0034,HUB15,TRK007,warehouse,pharma,1451.2,2025-01-15 00:20:00,2025-01-15 03:29:00,2.01,0.2,0.31,1.14,2.94,0,0,821.01,1.63,R034,S00392,HUB15,15,H015
H07686,HS001480,R0035,HUB01,TRK036,warehouse,grains,1833.6,2025-04-18 08:13:00,2025-04-18 09:35:12,0.61,0.59,0.87,0.76,25.43,0,0,480.34,1.28,R035,S01480,HUB01,1,H001
H07687,HS000261,R0053,HUB17,TRK049,mode_change,dairy,297.8,2025-08-25 10:14:00,2025-08-25 14:14:00,1.23,0.85,0.78,2.77,4.64,0,0,682.66,3.16,R053,S00261,HUB17,17,
H07688,HS000262,R0016,HUB06,TRK011,warehouse,fish,969.5,2026-08-20 04:38:00,2026-08-20 06:26:00,1.23,0.27,0.87,0.57,3.53,0,0,553.52,0.82,R016,S00262,HUB06,6,H006
H07689,HS000290,R0060,HUB12,TRK007,warehouse,rice,1578.1,2025-02-05 05:22:00,2025-02-05 08:14:12,0.74,0.17,0.39,2.13,28.92,0,0,608.41,2.28,R060,S00290,HUB12,12,H012
H07690,HS000675,R0025,HUB08,TRK044,warehouse,pharma,1582.6,2025-01-16 08:44:00,2025-01-16 11:17:36,2.0,0.91,0.99,0.56,3.76,0,0,653.81,1.02,R025,S00675,HUB08,8,H008
H07691,HS000160,R0088,HUB19,TRK014,mode_change,pharma,1763.1,2026-06-03 17:47:00,2026-06-03 19:53:36,0.58,0.42,0.51,1.53,2.57,0,0,394.55,2.01,R088,S00160,HUB19,19,
H07692,HS001483,R0063,HUB06,TRK048,vehicle_change,rice,1836.5,2026-05-20 12:14:00,2026-05-20 12:39:12,0.34,0.66,0.9,0.08,25.86,0,0,372.73,0.16,R063,S01483,HUB06,6,H006
H07693,HS001003,R0057,HUB16,TRK022,mode_change,mango,247.8,2025-05-01 11:47:00,2025-05-01 13:25:24,0.76,0.58,0.81,0.88,10.12,0,0,429.63,1.19,R057,S01003,HUB16,16,
H07694,HS001027,R0066,HUB18,TRK028,mode_change,fish,1429.9,2025-02-17 10:41:00,2025-02-17 13:00:12,1.35,0.87,0.44,0.97,0.92,0,0,551.1,1.24,R066,S01027,HUB18,18,
H07695,HS000475,R0041,HUB14,TRK048,mode_change,grains,678.8,2025-06-14 23:28:00,2025-06-15 00:41:48,0.74,0.28,1.21,0.49,27.47,0,0,394.43,0.92,R041,S00475,HUB14,14,H014
H07696,HS000563,R0025,HUB13,TRK028,vehicle_change,pharma,422.5,2025-12-10 01:48:00,2025-12-10 02:45:36,0.94,0.42,1.02,0.02,7.94,0,0,524.04,0.16,R025,S00563,HUB13,13,H013
H07697,HS000913,R0084,HUB12,TRK041,vehicle_change,rice,160.0,2025-04-28 08:59:00,2025-04-28 10:02:36,0.28,0.75,0.56,0.78,25.6,0,0,261.31,1.02,R084,S00913,HUB12,12,H012
H07698,HS000050,R0068,HUB08,TRK029,cross_dock,pharma,85.4,2025-10-05 00:26:00,2025-10-05 04:24:48,2.07,0.71,0.81,1.91,5.59,0,0,768.26,2.66,R068,S00050,HUB08,8,H008
H07699,HS001133,R0052,HUB06,TRK005,cross_dock,mango,1853.4,2025-11-24 10:16:00,2025-11-24 11:23:48,0.53,0.82,0.89,0.6,9.94,0,0,448.83,0.99,R052,S01133,HUB06,6,H006
H07700,HS000091,R0056,HUB11,TRK038,cross_dock,fish,1749.4,2025-04-05 00:41:00,2025-04-05 02:45:12,1.88,1.16,0.19,0.19,2.66,0,0,664.86,0.59,R056,S00091,HUB11,11,H011
H07701,HS000856,R0077,HUB20,TRK013,warehouse,mango,273.8,2026-03-09 23:41:00,2026-03-10 03:46:24,0.85,0.96,0.89,3.24,10.16,0,0,782.3,3.39,R077,S00856,HUB20,20,
H07702,HS000946,R0032,HUB16,TRK040,vehicle_change,pharma,77.6,2025-05-02 16:17:00,2025-05-02 17:53:36,1.25,0.39,1.09,0.36,5.11,0,0,570.4,0.8,R032,S00946,HUB16,16,
H07703,HS001481,R0050,HUB13,TRK030,cross_dock,pharma,1343.8,2026-03-24 03:38:00,2026-03-24 05:21:12,1.63,0.23,0.18,0.09,7.16,0,0,581.88,0.57,R050,S01481,HUB13,13,H013
H07704,HS001210,R0074,HUB13,TRK033,vehicle_change,dairy,514.3,2026-01-26 02:54:00,2026-01-26 04:25:48,1.5,0.47,0.88,0.03,2.42,0,0,433.41,0.49,R074,S01210,HUB13,13,H013
H07705,HS000212,R0070,HUB06,TRK030,mode_change,mango,1662.4,2025-11-28 03:35:00,2025-11-28 06:26:00,1.33,0.17,0.75,1.52,11.4,0,0,545.64,1.78,R070,S00212,HUB06,6,H006
H07706,HS000160,R0077,HUB06,TRK034,mode_change,dairy,391.3,2025-05-23 13:13:00,2025-05-23 16:16:00,2.07,1.1,0.28,0.98,4.4,0,0,677.8,1.33,R077,S00160,HUB06,6,H006
H07707,HS000469,R0039,HUB05,TRK005,warehouse,dairy,1331.8,2025-02-05 12:42:00,2025-02-05 15:53:24,1.82,0.7,0.91,1.37,7.4,0,0,792.55,2.12,R039,S00469,HUB05,5,H005
H07708,HS000366,R0003,HUB15,TRK034,warehouse,pharma,498.5,2025-11-21 00:25:00,2025-11-21 02:01:36,1.23,0.78,0.77,0.38,4.27,0,0,408.87,1.05,R003,S00366,HUB15,15,H015
H07709,HS001287,R0053,HUB17,TRK026,warehouse,fish,1432.2,2026-06-20 10:41:00,2026-06-20 12:17:36,1.39,0.7,1.17,0.22,2.0,0,0,608.17,0.45,R053,S01287,HUB17,17,
H07710,HS000609,R0083,HUB11,TRK008,vehicle_change,grains,723.0,2025-06-03 07:00:00,2025-06-03 09:34:48,1.75,1.1,0.28,0.83,31.03,0,0,599.39,1.17,R083,S00609,HUB11,11,H011
H07711,HS000781,R0096,HUB08,TRK019,vehicle_change,rice,873.8,2025-08-10 02:11:00,2025-08-10 04:57:12,2.37,0.85,0.7,0.4,24.74,0,0,677.12,1.21,R096,S00781,HUB08,8,H008
H07712,HS000030,R0046,HUB08,TRK039,cross_dock,dairy,63.5,2026-07-08 10:22:00,2026-07-08 11:38:48,1.2,0.72,0.96,0.08,7.57,0,0,494.0,0.59,R046,S00030,HUB08,8,H008
H07713,HS000165,R0024,HUB18,TRK024,cross_dock,rice,877.4,2025-06-04 16:24:00,2025-06-04 18:49:12,2.02,0.85,0.39,0.4,22.83,0,0,694.14,0.76,R024,S00165,HUB18,18,
H07714,HS000699,R0003,HUB05,TRK002,cross_dock,fish,259.0,2026-06-03 15:20:00,2026-06-03 19:05:40,1.16,0.31,1.23,2.6013403775764683,0.07,0,0,715.39,3.09,R003,S00699,HUB05,5,H005
H07715,HS001081,R0019,HUB09,TRK006,warehouse,mango,1346.0,2026-02-03 14:10:00,2026-02-03 17:35:48,1.28,0.59,0.68,2.15,9.54,0,0,591.31,2.79,R019,S01081,HUB09,9,H009
H07716,HS000028,R0019,HUB13,TRK009,warehouse,vegetables,1970.2,2025-08-19 20:59:00,2025-08-20 00:23:00,2.44,1.1,1.28,0.96,6.34,0,0,687.9,1.47,R019,S00028,HUB13,13,H013
H07717,HS000040,R0052,HUB03,TRK026,cross_dock,fish,1898.2,2026-05-12 02:05:00,2026-05-12 04:24:12,1.68,0.27,0.84,0.64,2.3,0,0,614.33,1.3,R052,S00040,HUB03,3,H003
H07718,HS000785,R0064,HUB20,TRK019,vehicle_change,pharma,1553.3,2026-04-20 04:00:00,2026-04-20 06:07:12,2.03,0.42,0.22,0.09,3.11,0,0,655.02,0.41,R064,S00785,HUB20,20,
H07719,HS000130,R0093,HUB19,TRK050,warehouse,mango,1941.4,2025-06-17 18:51:00,2025-06-17 19:42:36,0.73,0.68,0.53,0.13,10.81,0,0,354.01,0.3,R093,S00130,HUB19,19,
H07720,HS001488,R0039,HUB19,TRK003,warehouse,pharma,1224.7,2026-04-05 23:01:00,2026-04-06 00:09:24,1.07,0.39,0.19,0.07,5.21,0,0,403.21,0.29,R039,S01488,HUB19,19,
H07721,HS000150,R0006,HUB18,TRK024,vehicle_change,mango,1496.3,2025-01-18 10:55:00,2025-01-18 13:52:36,1.53,1.15,0.29,1.43,11.67,0,0,656.06,1.8,R006,S00150,HUB18,18,
H07722,HS001436,R0097,HUB03,TRK009,cross_dock,dairy,718.1,2026-05-04 20:04:00,2026-05-04 22:18:24,2.01,0.42,0.92,0.23,-2.68,1,0,681.59,0.66,R097,S01436,HUB03,3,H003
H07723,HS000300,R0070,HUB02,TRK026,warehouse,vegetables,439.0,2025-06-08 07:00:00,2025-06-08 10:15:00,2.49,0.42,0.33,0.76,5.89,0,0,797.79,1.61,R070,S00300,HUB02,2,H002
H07724,HS000181,R0010,HUB03,TRK037,cross_dock,pharma,1798.4,2025-05-10 01:07:00,2025-05-10 03:07:00,1.97,1.15,0.87,0.03,7.83,0,0,683.64,0.48,R010,S00181,HUB03,3,H003
H07725,HS000629,R0100,HUB06,TRK016,cross_dock,grains,488.0,2025-07-08 20:13:00,2025-07-08 23:02:48,2.4,0.51,0.75,0.43,20.23,0,0,726.13,1.29,R100,S00629,HUB06,6,H006
H07726,HS001212,R0046,HUB13,TRK020,mode_change,rice,1205.2,2025-09-07 19:59:00,2025-09-07 22:12:48,2.11,0.23,1.04,0.12,23.07,0,0,781.38,0.59,R046,S01212,HUB13,13,H013
H07727,HS000618,R0028,HUB05,TRK018,cross_dock,mango,901.4,2026-03-04 18:51:00,2026-03-04 20:00:00,1.04,0.25,1.11,0.11,8.02,0,0,580.11,0.39,R028,S00618,HUB05,5,H005
H07728,HS000917,R0005,HUB07,TRK020,vehicle_change,pharma,1034.7,2025-11-10 03:00:00,2025-11-10 04:37:12,0.64,0.78,0.27,0.98,6.72,0,0,574.65,1.29,R005,S00917,HUB07,7,H007
H07729,HS000733,R0028,HUB06,TRK025,cross_dock,fish,212.1,2026-02-13 08:56:00,2026-02-13 10:55:24,0.32,0.62,0.48,1.67,3.38,0,0,500.41,1.92,R028,S00733,HUB06,6,H006
H07730,HS000235,R0088,HUB03,TRK042,cross_dock,pharma,1476.9,2025-05-08 18:54:00,2025-05-08 20:42:36,1.75,0.41,0.93,0.06,4.28,0,0,638.42,0.81,R088,S00235,HUB03,3,H003
H07731,HS000597,R0099,HUB05,TRK004,cross_dock,vegetables,1758.0,2025-06-01 07:43:00,2025-06-01 14:04:32,1.9,0.56,0.82,4.4589486990933285,4.18,0,1,1207.17,4.83,R099,S00597,HUB05,5,H005
H07732,HS000457,R0074,HUB17,TRK018,vehicle_change,grains,1599.2,2026-04-24 06:37:00,2026-04-24 08:33:24,1.68,0.53,0.26,0.26,27.07,0,0,595.85,0.61,R074,S00457,HUB17,17,
H07733,HS000895,R0005,HUB14,TRK012,mode_change,dairy,1657.0,2026-07-01 18:13:00,2026-07-01 19:02:48,0.34,0.31,0.92,0.49,4.78,0,0,479.01,0.6,R005,S00895,HUB14,14,H014
