delay_id,shipment_id,route_id,vehicle_id,transport_mode,departure_timestamp,distance_km,planned_transit_hours,actual_transit_hours,delay_hours,on_time,historical_route_reliability,congestion_level,weather_condition,transfer_count,handling_time_hours,day_of_week,peak_period,route_id_raw,shipment_id_raw
D10178,HS001105,R0051,TRK009,local,2026-04-14 02:35:00,171.3,4.4,7.03,2.63,0,0.782,low,clear,1,1.67,Tuesday,0,R051,S01105
D10179,HS001109,R0035,TRK009,local,2025-07-05 12:37:00,501.7,12.25,15.54,3.29,0,0.944,low,rain,3,3.52,Saturday,0,R035,S01109
D10180,HS000763,R0084,TRK026,road,2025-08-12 09:23:00,508.0,12.9,16.17,3.27,0,0.861,low,rain,0,2.16,Tuesday,1,R084,S00763
D10181,HS001167,R0097,TRK005,rail,2026-01-05 14:26:00,172.8,4.3,6.5,2.2,0,0.978,low,cloudy,0,1.72,Monday,0,R097,S01167
D10182,HS000087,R0032,TRK038,rail,2025-07-16 00:04:00,375.9,10.09,14.55,4.46,0,0.72,low,clear,2,1.7,Wednesday,0,R032,S00087
D10183,HS000998,R0100,TRK029,road,2026-03-21 06:04:00,372.4,11.76,14.1,2.34,0,0.937,medium,heavy_rain,1,0.78,Saturday,0,R100,S00998
D10184,HS001370,R0032,TRK047,rail,2025-01-02 14:48:00,406.0,14.89,19.07,4.18,0,0.78,medium,cloudy,3,3.61,Thursday,0,R032,S01370
D10185,HS000248,R0048,TRK027,road,2026-03-29 21:55:00,188.3,5.1,8.18,3.08,0,0.92,low,rain,2,3.48,Sunday,0,R048,S00248
D10186,HS000304,R0075,TRK023,road,2025-06-28 05:08:00,283.0,12.38,14.01,1.63,0,0.978,medium,clear,1,1.44,Saturday,0,R075,S00304
D10187,HS000327,R0094,TRK050,rail,2025-10-24 07:02:00,492.4,14.03,18.78,4.75,0,0.784,medium,cloudy,1,3.43,Friday,1,R094,S00327
D10188,HS000423,R0025,TRK037,local,2025-09-01 19:47:00,251.9,8.89,14.21,5.32,0,0.768,high,cloudy,1,1.49,Monday,1,R025,S00423
D10189,HS000542,R0089,TRK021,road,2026-07-06 07:47:00,239.1,8.03,11.57,3.54,0,0.751,medium,cloudy,0,2.11,Monday,1,R089,S00542
D10190,HS000626,R0061,TRK021,road,2026-06-21 09:18:00,445.2,15.77,17.61,1.84,0,0.914,low,clear,0,2.14,Sunday,1,R061,S00626
D10191,HS000814,R0030,TRK041,road,2025-01-16 10:15:00,88.4,3.85,9.39,5.54,0,0.725,medium,heavy_rain,0,2.3,Thursday,0,R030,S00814
D10192,HS000996,R0004,TRK001,road,2026-05-18 20:31:00,58.6,3.26,7.04,3.78,0,0.849,low,clear,1,3.15,Monday,1,R004,S00996
D10193,HS000903,R0086,TRK006,road,2025-04-19 17:18:00,57.4,2.44,5.04,2.6,0,0.973,low,cloudy,1,1.13,Saturday,1,R086,S00903
D10194,HS001434,R0095,TRK044,rail,2025-11-13 01:08:00,122.1,4.85,8.43,3.58,0,0.724,low,clear,0,2.39,Thursday,0,R095,S01434
D10195,HS001473,R0010,TRK008,local,2026-07-30 11:24:00,218.8,6.39,8.91,2.52,0,0.969,medium,clear,1,2.97,Thursday,0,R010,S01473
D10196,HS001289,R0064,TRK036,rail,2025-01-02 23:46:00,125.0,5.06,5.89,0.83,0,0.986,low,clear,0,2.44,Thursday,0,R064,S01289
D10197,HS001477,R0070,TRK012,road,2026-07-28 21:52:00,303.6,7.7,9.96,2.26,0,0.789,medium,clear,0,0.98,Tuesday,0,R070,S01477
D10198,HS001012,R0064,TRK024,rail,2026-08-11 08:37:00,187.9,6.51,9.96,3.45,0,0.849,medium,cloudy,2,3.11,Tuesday,1,R064,S01012
D10199,HS001224,R0081,TRK043,road,2025-06-24 21:19:00,77.5,3.82,6.29,2.47,0,0.879,medium,cloudy,0,0.63,Tuesday,0,R081,S01224
D10200,HS000585,R0091,TRK022,local,2025-06-02 07:15:00,461.3,9.76,14.08,4.32,0,0.804,low,clear,2,3.74,Monday,1,R091,S00585
D10201,HS000162,R0012,TRK042,local,2025-05-24 22:21:00,204.8,4.52,6.1,1.58,0,0.95,medium,clear,1,2.28,Saturday,0,R012,S00162
D10202,HS001134,R0053,TRK048,rail,2025-03-16 14:40:00,380.0,12.92,17.17,4.25,0,0.751,medium,rain,0,1.34,Sunday,0,R053,S01134
D10203,HS000119,R0066,TRK004,local,2025-10-09 20:11:00,461.0,9.1,14.96,5.86,0,0.765,high,clear,2,3.46,Thursday,1,R066,S00119
D10204,HS000699,R0026,TRK039,road,2025-10-11 10:40:00,470.2,13.2,16.41,3.21,0,0.94,medium,cloudy,2,3.47,Saturday,0,R026,S00699
D10205,HS001323,R0089,TRK015,local,2026-02-27 14:28:00,409.7,13.54,14.98,1.44,0,0.892,low,clear,1,1.44,Friday,0,R089,S01323
D10206,HS000255,R0055,TRK023,road,2026-02-16 21:25:00,323.5,8.99,11.66,2.67,0,0.812,low,clear,0,1.8,Monday,0,R055,S00255
D10207,HS000454,R0009,TRK012,road,2025-06-07 10:38:00,260.5,9.31,12.66,3.35,0,0.827,low,cloudy,1,2.77,Saturday,0,R009,S00454
D10208,HS000718,R0080,TRK012,road,2025-03-26 09:44:00,301.7,10.25,12.03,1.78,0,0.878,low,cloudy,0,0.85,Wednesday,1,R080,S00718
D10209,HS000010,R0006,TRK037,local,2025-09-15 17:57:00,161.5,6.92,11.56,4.64,0,0.95,low,rain,2,2.97,Monday,1,R006,S00010
D10210,HS000742,R0070,TRK018,rail,2025-10-28 10:13:00,406.1,12.08,14.82,2.74,0,0.969,low,clear,1,1.94,Tuesday,0,R070,S00742
D10211,HS001412,R0091,TRK042,road,2026-05-16 12:52:00,86.7,3.76,5.96,2.2,0,0.919,low,cloudy,0,0.98,Saturday,0,R091,S01412
D10212,HS001048,R0032,TRK050,road,2026-04-13 19:44:00,509.6,13.75,15.63,1.88,0,0.891,low,cloudy,0,1.0,Monday,1,R032,S01048
D10213,HS001270,R0053,TRK041,road,2025-02-09 01:51:00,471.5,9.83,11.32,1.49,0,0.845,low,rain,0,1.82,Sunday,0,R053,S01270
D10214,HS000278,R0092,TRK020,local,2025-04-27 15:03:00,503.3,13.08,17.51,4.43,0,0.971,medium,heavy_rain,2,4.41,Sunday,0,R092,S00278
D10215,HS001075,R0030,TRK023,road,2025-08-07 22:10:00,99.1,5.11,9.57,4.46,0,0.747,medium,cloudy,2,1.29,Thursday,0,R030,S01075
D10216,HS000765,R0027,TRK045,local,2025-04-08 20:03:00,271.7,7.96,12.1,4.14,0,0.903,low,rain,1,1.68,Tuesday,1,R027,S00765
D10217,HS000800,R0095,TRK042,road,2025-12-03 03:35:00,82.2,3.22,4.34,1.12,0,0.854,medium,clear,0,0.89,Wednesday,0,R095,S00800
D10218,HS000797,R0100,TRK020,road,2026-08-02 00:12:00,406.3,10.34,13.76,3.42,0,0.876,medium,clear,1,1.91,Sunday,0,R100,S00797
D10219,HS000051,R0033,TRK003,rail,2025-04-11 12:43:00,384.5,9.77,12.37,2.6,0,0.87,medium,clear,0,0.28,Friday,0,R033,S00051
D10220,HS001378,R0077,TRK039,road,2025-07-23 12:16:00,498.8,10.43,11.98,1.55,0,0.973,low,rain,0,2.11,Wednesday,0,R077,S01378
D10221,HS001400,R0036,TRK015,rail,2025-07-18 06:57:00,365.6,10.16,13.46,3.3,0,0.789,medium,cloudy,1,1.1,Friday,0,R036,S01400
D10222,HS001003,R0070,TRK021,road,2025-10-16 02:57:00,319.8,12.54,14.3,1.76,0,0.966,medium,clear,1,0.83,Thursday,0,R070,S01003
D10223,HS000631,R0076,TRK009,local,2025-05-28 11:06:00,98.9,4.6,8.1,3.5,0,0.796,low,rain,1,2.27,Wednesday,0,R076,S00631
D10224,HS000082,R0010,TRK002,road,2025-12-24 19:04:00,90.8,3.7,8.84,5.14,0,0.87,low,heavy_rain,0,1.77,Wednesday,1,R010,S00082
D10225,HS000392,R0061,TRK050,road,2026-02-22 19:10:00,235.0,7.07,9.66,2.59,0,0.785,medium,clear,0,1.25,Sunday,1,R061,S00392
D10226,HS000662,R0059,TRK002,road,2025-01-16 21:46:00,153.4,5.38,7.67,2.29,0,0.869,low,cloudy,2,4.15,Thursday,0,R059,S00662
D10227,HS000554,R0024,TRK040,local,2026-04-13 17:57:00,113.7,3.41,7.78,4.37,0,0.819,high,cloudy,0,0.99,Monday,1,R024,S00554
D10228,HS001004,R0042,TRK013,rail,2025-01-29 10:43:00,221.7,9.17,13.34,4.17,0,0.768,medium,clear,0,2.35,Wednesday,0,R042,S01004
D10229,HS000280,R0044,TRK035,local,2026-03-01 13:53:00,498.9,12.35,15.76,3.41,0,0.798,medium,clear,0,1.21,Sunday,0,R044,S00280
D10230,HS001135,R0096,TRK046,road,2025-06-08 12:24:00,416.7,11.75,17.14,5.39,0,0.732,high,rain,1,2.55,Sunday,0,R096,S01135
D10231,HS001213,R0004,TRK033,road,2026-08-03 17:56:00,275.3,8.56,10.24,1.68,0,0.985,low,clear,1,1.35,Monday,1,R004,S01213
D10232,HS000644,R0053,TRK017,road,2025-05-12 10:20:00,353.6,9.73,11.87,2.14,0,0.904,medium,cloudy,1,1.6,Monday,0,R053,S00644
D10233,HS001255,R0071,TRK007,rail,2026-07-02 08:01:00,61.0,3.58,6.29,2.71,0,0.777,medium,clear,0,0.25,Thursday,1,R071,S01255
D10234,HS001346,R0056,TRK034,road,2026-01-24 18:37:00,478.4,11.69,16.2,4.51,0,0.733,medium,rain,1,2.42,Saturday,1,R056,S01346
D10235,HS000994,R0099,TRK006,rail,2026-07-24 23:17:00,215.1,4.77,8.99,4.22,0,0.744,medium,clear,2,2.78,Friday,0,R099,S00994
D10236,HS000593,R0053,TRK027,local,2026-06-10 21:25:00,175.5,8.24,9.51,1.27,0,0.922,low,clear,0,1.94,Wednesday,0,R053,S00593
D10237,HS000365,R0083,TRK046,local,2025-02-22 05:46:00,212.8,5.08,8.17,3.09,0,0.814,medium,clear,1,3.13,Saturday,0,R083,S00365
D10238,HS000717,R0018,TRK023,local,2025-12-29 18:40:00,364.7,10.4,16.12,5.72,0,0.864,high,clear,1,0.73,Monday,1,R018,S00717
D10239,HS000648,R0060,TRK019,local,2026-05-12 12:25:00,348.2,11.51,13.78,2.27,0,0.938,low,rain,2,2.57,Tuesday,0,R060,S00648
D10240,HS001038,R0044,TRK003,rail,2025-12-14 11:16:00,83.8,3.26,8.23,4.97,0,0.731,medium,clear,3,4.58,Sunday,0,R044,S01038
D10241,HS001158,R0003,TRK048,rail,2025-10-19 17:50:00,374.9,12.86,14.65,1.79,0,0.87,low,cloudy,0,1.14,Sunday,1,R003,S01158
D10242,HS001293,R0004,TRK007,road,2026-01-26 04:00:00,494.1,11.29,12.74,1.45,0,0.954,low,clear,1,0.84,Monday,0,R004,S01293
D10243,HS000486,R0081,TRK025,road,2025-10-17 19:42:00,303.0,9.66,13.07,3.41,0,0.76,low,clear,0,1.46,Friday,1,R081,S00486
D10244,HS001122,R0038,TRK015,local,2025-11-16 08:14:00,69.5,4.22,6.91,2.69,0,0.963,low,rain,0,1.0,Sunday,1,R038,S01122
D10245,HS001475,R0085,TRK023,road,2025-06-17 19:29:00,65.3,3.31,5.68,2.37,0,0.975,low,cloudy,1,1.35,Tuesday,1,R085,S01475
D10246,HS000634,R0100,TRK005,road,2025-03-26 11:45:00,405.6,12.68,15.75,3.07,0,0.855,medium,clear,1,1.96,Wednesday,0,R100,S00634
D10247,HS001448,R0074,TRK011,road,2025-02-07 08:42:00,67.0,4.08,7.76,3.68,0,0.759,medium,rain,0,1.47,Friday,1,R074,S01448
D10248,HS000533,R0097,TRK028,road,2026-08-08 08:36:00,135.3,4.22,7.81,3.59,0,0.729,medium,clear,1,2.61,Saturday,1,R097,S00533
D10249,HS000066,R0004,TRK014,road,2025-11-08 23:29:00,513.1,16.63,23.94,7.31,0,0.853,high,heavy_rain,2,2.54,Saturday,0,R004,S00066
D10250,HS001436,R0094,TRK024,road,2025-06-27 19:47:00,234.0,6.08,9.33,3.25,0,0.931,low,clear,0,1.89,Friday,1,R094,S01436
D10251,HS000522,R0002,TRK049,road,2026-05-20 04:54:00,367.4,10.18,14.08,3.9,0,0.863,high,rain,2,0.98,Wednesday,0,R002,S00522
D10252,HS000191,R0073,TRK012,rail,2025-10-27 20:16:00,110.1,4.83,9.93,5.1,0,0.763,high,cloudy,0,1.82,Monday,1,R073,S00191
D10253,HS000579,R0013,TRK019,local,2025-09-29 15:04:00,414.5,10.8,16.15,5.35,0,0.748,medium,cloudy,2,4.32,Monday,0,R013,S00579
D10254,HS000408,R0014,TRK049,road,2026-02-16 05:36:00,65.8,1.88,4.63,2.75,0,0.836,low,cloudy,1,3.08,Monday,0,R014,S00408
D10255,HS000356,R0091,TRK046,road,2025-06-22 21:02:00,40.8,1.76,6.32,4.56,0,0.777,low,rain,1,2.97,Sunday,0,R091,S00356
D10256,HS000539,R0049,TRK008,rail,2026-07-10 18:54:00,174.0,7.15,10.48,3.33,0,0.971,medium,clear,2,2.8,Friday,1,R049,S00539
D10257,HS001240,R0064,TRK036,road,2025-08-25 15:45:00,213.7,5.17,10.35,5.18,0,0.77,medium,rain,0,1.42,Monday,0,R064,S01240
D10258,HS000518,R0033,TRK028,road,2026-06-22 09:07:00,241.7,10.24,14.15,3.91,0,0.915,low,heavy_rain,0,0.33,Monday,1,R033,S00518
D10259,HS000181,R0011,TRK018,road,2025-06-10 20:16:00,417.5,12.65,15.66,3.01,0,0.737,low,clear,1,2.15,Tuesday,1,R011,S00181
D10260,HS000772,R0058,TRK007,rail,2026-07-07 16:49:00,476.3,17.46,23.71,6.25,0,0.875,high,heavy_rain,1,1.19,Tuesday,0,R058,S00772
D10261,HS000158,R0082,TRK003,local,2026-08-16 23:17:00,478.6,14.03,16.83,2.8,0,0.864,medium,clear,2,1.93,Sunday,0,R082,S00158
D10262,HS000928,R0043,TRK034,road,2025-11-22 01:18:00,497.1,16.37,19.19,2.82,0,0.782,low,clear,2,3.73,Saturday,0,R043,S00928
D10263,HS000513,R0068,TRK012,road,2025-07-04 10:58:00,47.1,4.1,7.05,2.95,0,0.779,medium,clear,1,2.67,Friday,0,R068,S00513
D10264,HS001117,R0067,TRK041,rail,2025-01-25 04:35:00,105.4,4.62,7.41,2.79,0,0.814,medium,clear,0,0.87,Saturday,0,R067,S01117
D10265,HS000751,R0051,TRK018,road,2025-04-10 21:00:00,173.5,6.68,11.34,4.66,0,0.845,high,cloudy,1,2.64,Thursday,0,R051,S00751
D10266,HS001034,R0047,TRK039,rail,2026-07-20 00:53:00,86.8,3.37,7.59,4.22,0,0.942,high,rain,1,1.38,Monday,0,R047,S01034
D10267,HS001252,R0047,TRK006,road,2025-06-16 16:23:00,199.6,5.11,7.56,2.45,0,0.815,medium,clear,0,0.95,Monday,0,R047,S01252
D10268,HS000878,R0057,TRK026,road,2025-11-12 05:35:00,282.4,6.6,11.31,4.71,0,0.845,high,cloudy,1,2.19,Wednesday,0,R057,S00878
D10269,HS000867,R0084,TRK027,local,2026-05-15 04:07:00,211.5,5.7,7.7,2.0,0,0.759,low,clear,0,0.45,Friday,0,R084,S00867
D10270,HS001414,R0004,TRK010,rail,2026-02-01 07:10:00,231.8,9.22,13.32,4.1,0,0.729,low,clear,0,2.3,Sunday,1,R004,S01414
D10271,HS000684,R0060,TRK007,rail,2026-06-21 15:08:00,43.5,2.06,4.59,2.53,0,0.887,low,clear,1,1.94,Sunday,0,R060,S00684
D10272,HS000404,R0083,TRK035,road,2026-02-28 10:25:00,436.5,11.59,16.17,4.58,0,0.798,high,clear,0,1.52,Saturday,0,R083,S00404
D10273,HS001086,R0084,TRK025,road,2025-01-06 18:44:00,243.0,8.25,13.71,5.46,0,0.787,medium,clear,2,3.18,Monday,1,R084,S01086
D10274,HS000112,R0045,TRK007,road,2025-04-10 21:01:00,65.4,4.08,6.19,2.11,0,0.865,low,clear,1,2.7,Thursday,0,R045,S00112
D10275,HS000326,R0036,TRK037,rail,2025-05-07 05:34:00,48.2,2.71,5.17,2.46,0,0.72,low,clear,1,3.38,Wednesday,0,R036,S00326
D10276,HS000210,R0093,TRK021,road,2025-07-21 09:47:00,478.3,12.38,15.64,3.26,0,0.856,medium,clear,1,2.14,Monday,1,R093,S00210
D10277,HS000525,R0003,TRK050,rail,2025-11-12 19:40:00,62.5,2.54,4.89,2.35,0,0.926,medium,clear,1,1.41,Wednesday,1,R003,S00525
D10278,HS000545,R0086,TRK022,road,2026-02-20 10:10:00,422.4,8.99,12.77,3.78,0,0.752,low,rain,1,1.41,Friday,0,R086,S00545
D10279,HS001071,R0075,TRK012,road,2025-12-13 23:40:00,277.6,6.58,9.27,2.69,0,0.891,medium,rain,1,1.98,Saturday,0,R075,S01071
D10280,HS000716,R0032,TRK020,rail,2025-04-14 18:26:00,208.5,8.53,12.49,3.96,0,0.891,medium,cloudy,0,1.99,Monday,1,R032,S00716
D10281,HS001023,R0075,TRK012,road,2025-01-30 20:07:00,433.5,12.11,16.25,4.14,0,0.725,low,clear,0,1.94,Thursday,1,R075,S01023
D10282,HS000035,R0024,TRK036,road,2026-03-05 14:35:00,192.8,5.2,7.98,2.78,0,0.816,low,clear,1,3.25,Thursday,0,R024,S00035
D10283,HS000645,R0040,TRK020,road,2026-04-22 12:22:00,340.1,13.15,18.34,5.19,0,0.729,low,heavy_rain,1,1.36,Wednesday,0,R040,S00645
D10284,HS001080,R0075,TRK047,rail,2025-05-25 17:17:00,419.6,16.69,19.96,3.27,0,0.948,medium,clear,0,0.83,Sunday,1,R075,S01080
D10285,HS000362,R0072,TRK029,road,2026-04-24 03:01:00,197.8,9.12,11.29,2.17,0,0.965,low,rain,1,1.35,Friday,0,R072,S00362
D10286,HS001228,R0025,TRK035,rail,2026-02-13 19:55:00,198.0,6.46,12.63,6.17,0,0.742,low,clear,2,2.6,Friday,1,R025,S01228
D10287,HS000026,R0091,TRK050,local,2025-11-03 09:37:00,155.4,4.13,7.15,3.02,0,0.814,medium,rain,0,1.69,Monday,1,R091,S00026
D10288,HS001127,R0036,TRK019,road,2025-07-28 13:53:00,459.6,17.45,22.0,4.55,0,0.795,high,rain,0,1.99,Monday,0,R036,S01127
D10289,HS001135,R0074,TRK005,road,2026-06-04 22:22:00,397.2,9.18,10.11,0.93,0,0.901,low,cloudy,0,2.06,Thursday,0,R074,S01135
D10290,HS000725,R0050,TRK044,road,2026-06-21 17:57:00,245.5,8.4,12.01,3.61,0,0.798,medium,rain,0,0.8,Sunday,1,R050,S00725
D10291,HS000177,R0050,TRK042,road,2026-02-08 22:01:00,458.4,12.9,16.58,3.68,0,0.794,low,cloudy,1,2.31,Sunday,0,R050,S00177
D10292,HS000120,R0089,TRK018,road,2025-04-21 11:14:00,499.5,10.94,12.12,1.18,0,0.858,low,rain,0,0.95,Monday,0,R089,S00120
D10293,HS001049,R0085,TRK016,local,2026-03-25 01:43:00,169.7,4.85,8.15,3.3,0,0.922,high,clear,1,1.43,Wednesday,0,R085,S01049
D10294,HS000945,R0022,TRK036,road,2026-01-22 13:09:00,429.1,11.12,14.74,3.62,0,0.732,low,rain,0,2.46,Thursday,0,R022,S00945
D10295,HS001273,R0017,TRK039,road,2025-03-29 08:01:00,397.0,11.08,17.56,6.48,0,0.777,high,rain,1,2.29,Saturday,1,R017,S01273
D10296,HS001365,R0042,TRK025,road,2026-04-09 12:40:00,234.9,5.64,8.87,3.23,0,0.732,low,clear,1,2.78,Thursday,0,R042,S01365
D10297,HS000555,R0002,TRK048,road,2025-01-04 15:01:00,332.0,10.4,12.18,1.78,0,0.798,low,clear,1,2.96,Saturday,0,R002,S00555
D10298,HS001456,R0067,TRK014,road,2025-01-14 00:51:00,153.4,4.98,6.66,1.68,0,0.967,low,rain,0,0.63,Tuesday,0,R067,S01456
D10299,HS000729,R0018,TRK017,local,2025-05-01 08:43:00,331.0,11.63,13.36,1.73,0,0.96,medium,clear,0,1.45,Thursday,1,R018,S00729
D10300,HS001116,R0037,TRK003,road,2025-12-24 21:48:00,435.1,10.83,14.83,4.0,0,0.78,medium,rain,2,2.12,Wednesday,0,R037,S01116
D10301,HS000309,R0003,TRK030,road,2026-03-24 06:47:00,335.8,8.31,10.5,2.19,0,0.774,medium,rain,0,0.71,Tuesday,0,R003,S00309
D10302,HS001146,R0086,TRK019,road,2025-08-31 13:12:00,329.1,11.61,12.79,1.18,0,0.828,medium,clear,0,0.29,Sunday,0,R086,S01146
D10303,HS000041,R0079,TRK036,road,2026-08-22 07:51:00,51.5,3.46,5.29,1.83,0,0.903,medium,cloudy,0,0.52,Saturday,1,R079,S00041
D10304,HS001489,R0059,TRK008,road,2026-08-13 10:37:00,128.3,4.94,6.21,1.27,0,0.985,low,cloudy,0,0.57,Thursday,0,R059,S01489
D10305,HS000006,R0054,TRK003,road,2025-06-02 01:22:00,199.2,5.55,10.34,4.79,0,0.743,low,clear,1,2.93,Monday,0,R054,S00006
D10306,HS000063,R0025,TRK050,rail,2025-09-23 08:15:00,92.6,4.32,9.65,5.33,0,0.767,low,clear,0,2.35,Tuesday,1,R025,S00063
D10307,HS000193,R0054,TRK020,road,2026-07-11 08:28:00,292.5,8.98,15.05,6.07,0,0.813,medium,rain,2,2.05,Saturday,1,R054,S00193
D10308,HS000867,R0090,TRK030,rail,2026-08-14 05:38:00,214.2,5.47,10.22,4.75,0,0.789,medium,clear,2,1.9,Friday,0,R090,S00867
D10309,HS000654,R0027,TRK028,road,2025-04-17 14:11:00,127.6,4.92,4.92,0.0,1,0.896,low,clear,0,0.63,Thursday,0,R027,S00654
D10310,HS000470,R0023,TRK031,local,2025-04-01 22:20:00,162.9,5.69,7.3,1.61,0,0.974,medium,cloudy,0,1.95,Tuesday,0,R023,S00470
D10311,HS001112,R0042,TRK002,road,2025-02-19 19:22:00,402.2,9.6,12.85,3.25,0,0.791,medium,clear,0,2.01,Wednesday,1,R042,S01112
D10312,HS001058,R0080,TRK022,road,2025-12-17 03:03:00,324.8,10.53,12.71,2.18,0,0.757,low,clear,1,1.39,Wednesday,0,R080,S01058
D10313,HS001257,R0072,TRK043,local,2026-05-17 15:54:00,112.9,4.4,8.21,3.81,0,0.776,medium,cloudy,1,3.08,Sunday,0,R072,S01257
D10314,HS001104,R0044,TRK036,road,2025-07-31 09:17:00,137.7,6.08,9.97,3.89,0,0.734,medium,clear,0,1.33,Thursday,1,R044,S01104
D10315,HS000336,R0089,TRK016,road,2025-10-22 23:55:00,327.2,14.07,15.89,1.82,0,0.96,low,cloudy,2,4.05,Wednesday,0,R089,S00336
D10316,HS001207,R0004,TRK026,local,2025-07-16 18:15:00,161.8,4.94,10.44,5.5,0,0.759,medium,rain,2,3.82,Wednesday,1,R004,S01207
D10317,HS001068,R0011,TRK008,road,2025-07-09 00:30:00,425.0,11.39,15.59,4.2,0,0.736,medium,cloudy,2,2.16,Wednesday,0,R011,S01068
D10318,HS001379,R0029,TRK047,rail,2026-02-14 04:21:00,489.1,13.18,16.2,3.02,0,0.943,low,clear,2,4.08,Saturday,0,R029,S01379
D10319,HS000705,R0066,TRK030,road,2025-09-16 21:22:00,395.2,10.78,14.35,3.57,0,0.764,low,clear,2,2.76,Tuesday,0,R066,S00705
D10320,HS000249,R0011,TRK045,road,2025-09-06 00:06:00,382.7,8.96,11.17,2.21,0,0.894,low,clear,1,2.62,Saturday,0,R011,S00249
D10321,HS000959,R0044,TRK015,road,2025-12-02 15:10:00,389.8,10.06,14.28,4.22,0,0.813,medium,rain,1,1.57,Tuesday,0,R044,S00959
D10322,HS000120,R0076,TRK035,local,2025-01-20 17:32:00,349.2,13.68,17.02,3.34,0,0.791,medium,cloudy,0,0.66,Monday,1,R076,S00120
D10323,HS000427,R0020,TRK005,road,2025-01-30 21:04:00,352.5,8.56,13.02,4.46,0,0.988,high,heavy_rain,2,1.2,Thursday,0,R020,S00427
D10324,HS001256,R0061,TRK006,road,2026-01-03 16:54:00,490.6,11.42,15.37,3.95,0,0.961,high,rain,0,1.81,Saturday,0,R061,S01256
D10325,HS001480,R0045,TRK036,road,2026-06-13 07:58:00,91.3,2.78,5.67,2.89,0,0.801,medium,clear,2,2.22,Saturday,1,R045,S01480
D10326,HS000709,R0049,TRK044,road,2025-12-20 15:08:00,457.8,11.69,15.89,4.2,0,0.736,medium,clear,1,2.99,Saturday,0,R049,S00709
D10327,HS000688,R0032,TRK022,road,2025-07-28 02:35:00,118.1,4.65,9.79,5.14,0,0.724,low,rain,1,1.57,Monday,0,R032,S00688
D10328,HS000167,R0060,TRK020,local,2026-01-17 01:23:00,399.3,9.16,11.49,2.33,0,0.764,low,rain,0,1.49,Saturday,0,R060,S00167
D10329,HS001187,R0081,TRK048,rail,2026-01-12 19:20:00,135.0,4.81,6.91,2.1,0,0.877,low,clear,1,2.32,Monday,1,R081,S01187
D10330,HS001108,R0064,TRK009,road,2025-10-27 07:47:00,227.9,10.12,16.03,5.91,0,0.883,medium,heavy_rain,0,1.22,Monday,1,R064,S01108
D10331,HS000283,R0074,TRK022,road,2025-03-18 14:41:00,129.9,5.5,8.29,2.79,0,0.95,high,cloudy,0,1.51,Tuesday,0,R074,S00283
D10332,HS000248,R0078,TRK050,road,2025-06-17 03:13:00,103.7,5.11,10.6,5.49,0,0.788,medium,rain,1,2.26,Tuesday,0,R078,S00248
D10333,HS000926,R0014,TRK046,road,2026-03-20 14:39:00,64.7,3.84,6.48,2.64,0,0.832,low,clear,0,1.0,Friday,0,R014,S00926
D10334,HS000843,R0017,TRK045,local,2025-09-02 20:52:00,492.7,14.28,15.91,1.63,0,0.933,low,clear,0,1.74,Tuesday,1,R017,S00843
D10335,HS001170,R0070,TRK012,road,2026-03-06 18:30:00,161.9,5.1,9.76,4.66,0,0.812,medium,cloudy,2,1.57,Friday,1,R070,S01170
D10336,HS000639,R0014,TRK001,local,2025-12-04 20:57:00,67.3,4.7,10.19,5.49,0,0.873,high,rain,1,1.07,Thursday,1,R014,S00639
D10337,HS001127,R0075,TRK032,rail,2026-03-17 19:39:00,404.4,14.95,18.51,3.56,0,0.748,medium,clear,0,1.06,Tuesday,1,R075,S01127
D10338,HS000837,R0013,TRK049,rail,2025-10-22 20:15:00,86.2,4.55,9.08,4.53,0,0.964,low,clear,3,3.21,Wednesday,1,R013,S00837
D10339,HS000775,R0081,TRK026,road,2026-04-29 13:17:00,113.2,4.63,9.31,4.68,0,0.874,medium,heavy_rain,1,1.05,Wednesday,0,R081,S00775
D10340,HS000618,R0043,TRK041,local,2026-02-20 07:26:00,252.2,8.87,13.04,4.17,0,0.882,medium,clear,0,1.11,Friday,1,R043,S00618
D10341,HS000023,R0035,TRK004,road,2025-06-26 17:35:00,475.1,15.26,18.72,3.46,0,0.858,low,rain,1,0.69,Thursday,1,R035,S00023
D10342,HS001270,R0100,TRK010,road,2025-06-24 13:13:00,123.4,4.41,5.68,1.27,0,0.931,medium,clear,1,2.09,Tuesday,0,R100,S01270
D10343,HS000225,R0039,TRK026,road,2025-01-09 23:16:00,506.6,11.76,14.68,2.92,0,0.768,low,cloudy,2,3.16,Thursday,0,R039,S00225
D10344,HS000257,R0067,TRK026,rail,2026-02-08 17:29:00,72.2,3.58,7.44,3.86,0,0.965,medium,rain,0,2.31,Sunday,1,R067,S00257
D10345,HS001236,R0053,TRK019,rail,2025-04-11 04:53:00,169.0,5.82,10.29,4.47,0,0.84,high,clear,2,2.3,Friday,0,R053,S01236
D10346,HS001343,R0056,TRK041,road,2026-08-15 09:16:00,434.1,10.46,12.94,2.48,0,0.892,low,cloudy,0,1.34,Saturday,1,R056,S01343
D10347,HS001281,R0019,TRK006,local,2025-09-01 00:29:00,289.5,10.78,13.58,2.8,0,0.793,low,cloudy,0,1.87,Monday,0,R019,S01281
