record_id,shipment_id,hour_from_departure,temperature_c,required_min_temp_c,required_max_temp_c,sensor_quality,in_range,shipment_id_raw
T0098852,HS000943,13,0.58,-2.0,4.0,Good,1,HS000943
T0098853,HS008421,23,6.96,2.0,8.0,Fair,1,HS008421
T0098854,HS002422,21,15.46,15.0,30.0,Fair,1,HS002422
T0098855,HS001542,1,32.86,15.0,30.0,Good,0,HS001542
T0098856,HS009157,19,18.49,15.0,30.0,Good,1,HS009157
T0098857,HS007643,18,23.5,15.0,30.0,Good,1,HS007643
T0098858,HS011611,2,18.03,15.0,30.0,Good,1,HS011611
T0098859,HS002614,15,11.64,8.0,12.0,Fair,1,HS002614
T0098860,HS005866,7,22.37,15.0,30.0,Good,1,HS005866
T0098861,HS008405,23,1.13,-2.0,4.0,Good,1,HS008405
T0098862,HS011551,4,27.32,15.0,30.0,Good,1,HS011551
T0098863,HS005271,10,7.51,2.0,8.0,Good,1,HS005271
T0098864,HS007529,7,2.19,-2.0,4.0,Good,1,HS007529
T0098865,HS011433,1,10.82,8.0,12.0,Fair,1,HS011433
T0098866,HS000304,22,19.26,15.0,30.0,Good,1,HS000304
T0098867,HS008787,8,8.93,8.0,13.0,Good,1,HS008787
T0098868,HS002146,0,10.67,8.0,13.0,Good,1,HS002146
T0098869,HS008737,2,6.08,2.0,8.0,Good,1,HS008737
T0098870,HS007728,17,24.43,15.0,30.0,Fair,1,HS007728
T0098871,HS000764,17,8.26,8.0,13.0,Good,1,HS000764
T0098872,HS002618,17,14.71,12.0,15.0,Good,1,HS002618
T0098873,HS006851,19,17.87,15.0,30.0,Fair,1,HS006851
T0098874,HS010610,19,5.22,2.0,8.0,Fair,1,HS010610
T0098875,HS002344,14,4.66,2.0,8.0,Fair,1,HS002344
T0098876,HS003152,7,21.38,15.0,30.0,Good,1,HS003152
T0098877,HS003186,0,5.35,2.0,8.0,Good,1,HS003186
T0098878,HS011484,22,9.38,8.0,12.0,Good,1,HS011484
T0098879,HS005044,1,1.99,-2.0,4.0,Good,1,HS005044
T0098880,HS005212,16,14.03,15.0,30.0,Good,0,HS005212
T0098881,HS001769,18,8.81,8.0,13.0,Good,1,HS001769
T0098882,HS009764,15,14.79,12.0,15.0,Good,1,HS009764
T0098883,HS005845,4,3.83,2.0,8.0,Good,1,HS005845
T0098884,HS006109,11,10.28,8.0,12.0,Good,1,HS006109
T0098885,HS003025,24,14.68,12.0,15.0,Good,1,HS003025
T0098886,HS007817,5,2.91,2.0,8.0,Fair,1,HS007817
T0098887,HS009053,4,21.04,15.0,30.0,Good,1,HS009053
T0098888,HS011069,8,25.88,15.0,30.0,Fair,1,HS011069
T0098889,HS002618,11,13.68,12.0,15.0,Good,1,HS002618
T0098890,HS009522,20,4.63,2.0,8.0,Good,1,HS009522
T0098891,HS003936,19,9.33,8.0,12.0,Fair,1,HS003936
T0098892,HS006558,10,2.34,-2.0,4.0,Good,1,HS006558
T0098893,HS002853,10,4.14,2.0,8.0,Good,1,HS002853
T0098894,HS007673,21,6.99,2.0,8.0,Fair,1,HS007673
T0098895,HS006351,22,2.86,2.0,8.0,Good,1,HS006351
T0098896,HS002913,19,6.5,2.0,8.0,Good,1,HS002913
T0098897,HS003565,4,27.54,15.0,30.0,Fair,1,HS003565
T0098898,HS001007,8,19.04,15.0,30.0,Good,1,HS001007
T0098899,HS004372,12,11.53,8.0,12.0,Good,1,HS004372
T0098900,HS009318,19,28.59,15.0,30.0,Good,1,HS009318
T0098901,HS001140,20,7.01,2.0,8.0,Fair,1,HS001140
T0098902,HS007673,10,5.0,2.0,8.0,Good,1,HS007673
T0098903,HS006413,0,3.0,-2.0,4.0,Good,1,HS006413
T0098904,HS000037,4,9.51,8.0,12.0,Good,1,HS000037
T0098905,HS007603,17,2.78,-2.0,4.0,Good,1,HS007603
T0098906,HS007241,23,19.94,15.0,30.0,Good,1,HS007241
T0098907,HS001011,18,5.53,2.0,8.0,Good,1,HS001011
T0098908,HS006483,13,27.3,15.0,30.0,Fair,1,HS006483
T0098909,HS002224,16,2.25,-2.0,4.0,Good,1,HS002224
T0098910,HS010662,18,18.34,15.0,30.0,Good,1,HS010662
T0098911,HS009825,6,14.09,12.0,15.0,Good,1,HS009825
T0098912,HS007389,9,13.21,12.0,15.0,Good,1,HS007389
T0098913,HS006340,10,9.49,8.0,13.0,Good,1,HS006340
T0098914,HS009179,20,2.99,2.0,8.0,Good,1,HS009179
T0098915,HS009353,18,8.38,8.0,12.0,Good,1,HS009353
T0098916,HS001366,10,3.01,2.0,8.0,Fair,1,HS001366
T0098917,HS005768,11,0.65,-2.0,4.0,Good,1,HS005768
T0098918,HS000793,5,-0.6,-2.0,4.0,Good,1,HS000793
T0098919,HS011712,19,5.03,2.0,8.0,Good,1,HS011712
T0098920,HS003978,24,6.56,2.0,8.0,Fair,1,HS003978
T0098921,HS002391,22,5.55,2.0,8.0,Good,1,HS002391
T0098922,HS000590,23,-0.07,-2.0,4.0,Fair,1,HS000590
T0098923,HS002828,20,26.36,15.0,30.0,Good,1,HS002828
T0098924,HS005314,24,10.79,8.0,13.0,Good,1,HS005314
T0098925,HS006835,3,2.19,-2.0,4.0,Fair,1,HS006835
T0098926,HS004876,7,8.87,8.0,13.0,Good,1,HS004876
T0098927,HS010745,13,28.9,15.0,30.0,Good,1,HS010745
T0098928,HS007197,23,21.8,15.0,30.0,Fair,1,HS007197
T0098929,HS005763,13,28.32,15.0,30.0,Good,1,HS005763
T0098930,HS001968,22,3.06,2.0,8.0,Fair,1,HS001968
T0098931,HS004110,5,8.32,8.0,12.0,Good,1,HS004110
T0098932,HS004012,10,-15.27,-20.0,-15.0,Good,1,HS004012
T0098933,HS000754,8,3.56,2.0,8.0,Good,1,HS000754
T0098934,HS001722,23,-19.96,-20.0,-15.0,Good,1,HS001722
T0098935,HS009064,3,10.54,8.0,13.0,Fair,1,HS009064
T0098936,HS001402,13,24.1,15.0,30.0,Good,1,HS001402
T0098937,HS009081,15,9.81,8.0,13.0,Fair,1,HS009081
T0098938,HS011142,15,10.73,2.0,8.0,Good,0,HS011142
T0098939,HS001158,9,5.69,2.0,8.0,Good,1,HS001158
T0098940,HS009806,12,12.67,8.0,13.0,Good,1,HS009806
T0098941,HS006959,15,4.47,2.0,8.0,Good,1,HS006959
T0098942,HS010231,20,19.49,15.0,30.0,Good,1,HS010231
T0098943,HS004092,4,17.28,15.0,30.0,Good,1,HS004092
T0098944,HS010918,10,9.28,8.0,13.0,Good,1,HS010918
T0098945,HS005096,0,14.53,12.0,15.0,Good,1,HS005096
T0098946,HS006769,19,26.26,15.0,30.0,Fair,1,HS006769
T0098947,HS009546,9,-19.78,-20.0,-15.0,Good,1,HS009546
T0098948,HS010209,9,13.08,12.0,15.0,Fair,1,HS010209
T0098949,HS008590,0,8.71,8.0,12.0,Good,1,HS008590
T0098950,HS010300,10,24.11,15.0,30.0,Good,1,HS010300
T0098951,HS008348,16,12.66,8.0,13.0,Good,1,HS008348
T0098952,HS001944,17,3.2,2.0,8.0,Good,1,HS001944
T0098953,HS006675,13,2.02,-2.0,4.0,Good,1,HS006675
T0098954,HS007154,3,22.59,15.0,30.0,Good,1,HS007154
T0098955,HS001647,9,12.06,8.0,13.0,Good,1,HS001647
T0098956,HS007005,19,3.5,2.0,8.0,Fair,1,HS007005
T0098957,HS011035,14,5.16,2.0,8.0,Fair,1,HS011035
T0098958,HS001235,2,13.64,8.0,12.0,Good,0,HS001235
T0098959,HS010094,1,26.73,15.0,30.0,Fair,1,HS010094
T0098960,HS006255,6,18.64,15.0,30.0,Good,1,HS006255
T0098961,HS001154,11,21.42,15.0,30.0,Fair,1,HS001154
T0098962,HS010417,7,5.6,2.0,8.0,Good,1,HS010417
T0098963,HS004893,18,6.22,2.0,8.0,Good,1,HS004893
T0098964,HS008107,23,-15.17,-20.0,-15.0,Fair,1,HS008107
T0098965,HS002211,24,-0.66,-2.0,4.0,Fair,1,HS002211
T0098966,HS002043,21,25.83,15.0,30.0,Fair,1,HS002043
T0098967,HS011899,3,3.11,-2.0,4.0,Fair,1,HS011899
T0098968,HS002304,9,12.79,12.0,15.0,Good,1,HS002304
T0098969,HS009637,0,-3.87,-2.0,4.0,Good,0,HS009637
T0098970,HS001860,22,6.17,2.0,8.0,Good,1,HS001860
T0098971,HS008776,22,12.75,8.0,13.0,Fair,1,HS008776
T0098972,HS009758,2,17.1,15.0,30.0,Fair,1,HS009758
T0098973,HS004522,1,11.39,8.0,13.0,Fair,1,HS004522
T0098974,HS001573,15,11.09,8.0,12.0,Good,1,HS001573
T0098975,HS011545,8,4.95,2.0,8.0,Fair,1,HS011545
T0098976,HS005987,7,-1.07,-2.0,4.0,Good,1,HS005987
T0098977,HS003867,11,5.13,2.0,8.0,Good,1,HS003867
T0098978,HS003281,5,3.39,2.0,8.0,Good,1,HS003281
T0098979,HS011172,9,5.18,2.0,8.0,Good,1,HS011172
T0098980,HS008888,12,23.27,15.0,30.0,Good,1,HS008888
T0098981,HS001524,15,2.36,-2.0,4.0,Fair,1,HS001524
T0098982,HS008767,1,27.52,15.0,30.0,Fair,1,HS008767
T0098983,HS004600,12,5.76,2.0,8.0,Good,1,HS004600
T0098984,HS003907,18,27.23,15.0,30.0,Good,1,HS003907
T0098985,HS009349,12,4.47,2.0,8.0,Good,1,HS009349
T0098986,HS002036,15,7.53,2.0,8.0,Good,1,HS002036
T0098987,HS007372,0,-0.58,-2.0,4.0,Good,1,HS007372
T0098988,HS007143,6,-18.92,-20.0,-15.0,Good,1,HS007143
T0098989,HS002216,9,-0.09,-2.0,4.0,Good,1,HS002216
T0098990,HS003670,23,5.11,2.0,8.0,Fair,1,HS003670
T0098991,HS007192,10,12.67,12.0,15.0,Fair,1,HS007192
T0098992,HS010988,8,6.95,2.0,8.0,Good,1,HS010988
T0098993,HS000899,21,10.43,8.0,13.0,Good,1,HS000899
T0098994,HS009679,17,4.03,2.0,8.0,Good,1,HS009679
T0098995,HS001857,19,29.46,15.0,30.0,Good,1,HS001857
T0098996,HS008176,9,11.77,8.0,12.0,Fair,1,HS008176
T0098997,HS000737,13,11.29,8.0,13.0,Fair,1,HS000737
T0098998,HS007382,3,3.02,2.0,8.0,Fair,1,HS007382
T0098999,HS003118,22,5.27,2.0,8.0,Good,1,HS003118
T0099000,HS004426,2,23.86,15.0,30.0,Good,1,HS004426
T0099001,HS009412,3,14.37,12.0,15.0,Good,1,HS009412
T0099002,HS009802,20,4.04,2.0,8.0,Good,1,HS009802
T0099003,HS004779,24,25.94,15.0,30.0,Fair,1,HS004779
T0099004,HS003524,20,9.2,8.0,12.0,Good,1,HS003524
T0099005,HS011224,11,-15.19,-20.0,-15.0,Fair,1,HS011224
T0099006,HS001562,19,3.03,2.0,8.0,Good,1,HS001562
T0099007,HS001859,4,17.74,15.0,30.0,Good,1,HS001859
T0099008,HS005619,8,8.17,8.0,12.0,Good,1,HS005619
T0099009,HS000887,4,13.34,12.0,15.0,Fair,1,HS000887
T0099010,HS008150,6,14.8,12.0,15.0,Fair,1,HS008150
T0099011,HS003076,21,2.48,2.0,8.0,Good,1,HS003076
T0099012,HS004280,5,12.22,8.0,13.0,Fair,1,HS004280
T0099013,HS004511,24,3.58,2.0,8.0,Fair,1,HS004511
T0099014,HS009637,23,-1.27,-2.0,4.0,Good,1,HS009637
T0099015,HS002805,15,7.6,2.0,8.0,Good,1,HS002805
T0099016,HS005855,23,8.48,8.0,13.0,Good,1,HS005855
T0099017,HS001738,18,6.8,12.0,15.0,Good,0,HS001738
T0099018,HS004742,17,3.53,2.0,8.0,Fair,1,HS004742
T0099019,HS011116,18,3.33,2.0,8.0,Good,1,HS011116
T0099020,HS005905,15,1.33,-2.0,4.0,Good,1,HS005905
T0099021,HS008433,1,2.07,2.0,8.0,Good,1,HS008433
T0099022,HS004840,18,4.96,2.0,8.0,Good,1,HS004840
T0099023,HS002136,13,28.07,15.0,30.0,Fair,1,HS002136
T0099024,HS009196,11,6.08,2.0,8.0,Fair,1,HS009196
T0099025,HS009439,12,-12.07,-20.0,-15.0,Fair,0,HS009439
T0099026,HS010276,0,3.94,2.0,8.0,Good,1,HS010276
T0099027,HS010217,2,29.6,15.0,30.0,Good,1,HS010217
T0099028,HS001778,7,9.94,8.0,12.0,Fair,1,HS001778
T0099029,HS001492,12,4.83,2.0,8.0,Good,1,HS001492
T0099030,HS003860,3,9.45,8.0,12.0,Good,1,HS003860
T0099031,HS008637,19,14.23,12.0,15.0,Good,1,HS008637
T0099032,HS008470,14,12.34,12.0,15.0,Fair,1,HS008470
T0099033,HS010654,19,25.43,15.0,30.0,Fair,1,HS010654
T0099034,HS001333,1,20.11,15.0,30.0,Good,1,HS001333
T0099035,HS002079,12,18.4,15.0,30.0,Good,1,HS002079
T0099036,HS010203,5,2.8,2.0,8.0,Good,1,HS010203
T0099037,HS010600,11,18.33,15.0,30.0,Good,1,HS010600
T0099038,HS000799,13,7.98,2.0,8.0,Good,1,HS000799
T0099039,HS011876,24,6.48,2.0,8.0,Good,1,HS011876
T0099040,HS005183,7,-0.08,-2.0,4.0,Good,1,HS005183
T0099041,HS000472,7,23.44,15.0,30.0,Good,1,HS000472
T0099042,HS005893,15,5.16,2.0,8.0,Fair,1,HS005893
T0099043,HS007786,1,15.15,15.0,30.0,Good,1,HS007786
T0099044,HS005254,12,-17.88,-20.0,-15.0,Good,1,HS005254
T0099045,HS010889,19,-15.58,-20.0,-15.0,Fair,1,HS010889
T0099046,HS002161,4,14.48,12.0,15.0,Good,1,HS002161
T0099047,HS005391,14,19.1,15.0,30.0,Good,1,HS005391
T0099048,HS006440,23,9.08,8.0,12.0,Good,1,HS006440
T0099049,HS000454,5,2.23,2.0,8.0,Good,1,HS000454
T0099050,HS002778,15,6.81,2.0,8.0,Good,1,HS002778
T0099051,HS011299,0,7.53,-2.0,4.0,Good,0,HS011299
T0099052,HS011485,11,-18.91,-20.0,-15.0,Good,1,HS011485
T0099053,HS010542,7,2.1,2.0,8.0,Good,1,HS010542
T0099054,HS002153,2,14.44,12.0,15.0,Good,1,HS002153
T0099055,HS011713,8,9.67,8.0,13.0,Fair,1,HS011713
T0099056,HS011301,14,25.5,15.0,30.0,Good,1,HS011301
T0099057,HS006529,14,21.62,15.0,30.0,Good,1,HS006529
T0099058,HS002154,0,20.94,15.0,30.0,Good,1,HS002154
T0099059,HS002290,24,6.97,-2.0,4.0,Fair,0,HS002290
T0099060,HS001900,9,3.42,2.0,8.0,Good,1,HS001900
T0099061,HS010858,16,14.84,12.0,15.0,Good,1,HS010858
T0099062,HS005207,19,29.89,15.0,30.0,Fair,1,HS005207
T0099063,HS004352,13,27.02,15.0,30.0,Good,1,HS004352
T0099064,HS009899,9,-16.29,-20.0,-15.0,Good,1,HS009899
T0099065,HS000657,5,19.35,15.0,30.0,Good,1,HS000657
T0099066,HS006231,12,2.03,2.0,8.0,Fair,1,HS006231
T0099067,HS002860,22,9.41,8.0,12.0,Good,1,HS002860
T0099068,HS000845,17,7.68,2.0,8.0,Fair,1,HS000845
T0099069,HS004994,12,7.25,2.0,8.0,Good,1,HS004994
T0099070,HS004193,6,5.8,2.0,8.0,Fair,1,HS004193
T0099071,HS008789,18,-18.59,-20.0,-15.0,Fair,1,HS008789
T0099072,HS009814,4,14.39,12.0,15.0,Good,1,HS009814
T0099073,HS011244,11,-0.06,-2.0,4.0,Good,1,HS011244
T0099074,HS003292,12,12.14,12.0,15.0,Fair,1,HS003292
T0099075,HS011776,6,1.23,-2.0,4.0,Fair,1,HS011776
T0099076,HS010806,11,9.38,8.0,12.0,Good,1,HS010806
T0099077,HS001466,12,7.11,2.0,8.0,Good,1,HS001466
T0099078,HS006109,2,11.08,8.0,12.0,Fair,1,HS006109
T0099079,HS004677,5,16.22,8.0,12.0,Good,0,HS004677
T0099080,HS000131,24,9.96,8.0,12.0,Good,1,HS000131
T0099081,HS001797,24,3.81,2.0,8.0,Fair,1,HS001797
T0099082,HS004693,15,23.3,15.0,30.0,Good,1,HS004693
T0099083,HS004419,20,3.89,2.0,8.0,Good,1,HS004419
T0099084,HS006207,7,3.28,2.0,8.0,Good,1,HS006207
T0099085,HS005678,4,-21.16,-20.0,-15.0,Good,0,HS005678
T0099086,HS001243,23,6.86,2.0,8.0,Good,1,HS001243
T0099087,HS005086,13,15.26,15.0,30.0,Good,1,HS005086
T0099088,HS003628,22,4.06,2.0,8.0,Good,1,HS003628
T0099089,HS007871,9,6.98,2.0,8.0,Fair,1,HS007871
T0099090,HS001469,3,7.46,2.0,8.0,Good,1,HS001469
T0099091,HS001306,15,12.45,12.0,15.0,Good,1,HS001306
T0099092,HS008336,10,6.27,2.0,8.0,Good,1,HS008336
T0099093,HS010113,13,8.82,8.0,13.0,Good,1,HS010113
T0099094,HS011076,4,12.49,8.0,13.0,Good,1,HS011076
T0099095,HS001957,15,-15.46,-20.0,-15.0,Good,1,HS001957
T0099096,HS002068,12,9.11,8.0,12.0,Fair,1,HS002068
T0099097,HS005378,20,31.45,15.0,30.0,Good,0,HS005378
T0099098,HS008719,1,8.09,8.0,13.0,Good,1,HS008719
T0099099,HS011877,22,8.51,8.0,13.0,Good,1,HS011877
T0099100,HS011251,24,3.32,2.0,8.0,Good,1,HS011251
T0099101,HS001351,1,14.62,12.0,15.0,Good,1,HS001351
T0099102,HS000754,6,2.07,2.0,8.0,Good,1,HS000754
T0099103,HS001709,10,15.66,15.0,30.0,Good,1,HS001709
T0099104,HS005856,1,9.81,8.0,13.0,Good,1,HS005856
T0099105,HS009149,18,7.97,2.0,8.0,Good,1,HS009149
T0099106,HS000265,11,3.54,2.0,8.0,Good,1,HS000265
T0099107,HS001876,14,4.08,2.0,8.0,Good,1,HS001876
T0099108,HS009787,4,9.71,8.0,13.0,Good,1,HS009787
T0099109,HS007859,9,26.63,15.0,30.0,Fair,1,HS007859
T0099110,HS007692,1,-1.2,-2.0,4.0,Good,1,HS007692
T0099111,HS010096,11,15.71,15.0,30.0,Good,1,HS010096
T0099112,HS005638,24,8.21,8.0,12.0,Fair,1,HS005638
T0099113,HS002678,20,16.74,15.0,30.0,Good,1,HS002678
T0099114,HS001281,3,14.44,12.0,15.0,Fair,1,HS001281
T0099115,HS002719,21,13.99,8.0,12.0,Fair,0,HS002719
T0099116,HS000458,15,2.38,2.0,8.0,Good,1,HS000458
T0099117,HS003475,19,9.63,8.0,13.0,Good,1,HS003475
T0099118,HS005303,16,0.87,-2.0,4.0,Good,1,HS005303
T0099119,HS006675,19,6.83,-2.0,4.0,Good,0,HS006675
T0099120,HS001932,9,3.61,2.0,8.0,Good,1,HS001932
T0099121,HS010600,2,27.13,15.0,30.0,Good,1,HS010600
T0099122,HS009419,4,16.25,15.0,30.0,Good,1,HS009419
T0099123,HS009393,17,-19.91,-20.0,-15.0,Fair,1,HS009393
T0099124,HS008647,21,7.38,2.0,8.0,Good,1,HS008647
T0099125,HS004791,9,2.67,2.0,8.0,Good,1,HS004791
T0099126,HS008160,22,7.51,2.0,8.0,Good,1,HS008160
T0099127,HS009044,9,12.4,12.0,15.0,Fair,1,HS009044
T0099128,HS006868,6,3.06,2.0,8.0,Good,1,HS006868
T0099129,HS011644,5,9.74,8.0,12.0,Good,1,HS011644
T0099130,HS009998,24,23.66,15.0,30.0,Good,1,HS009998
T0099131,HS004526,1,16.09,15.0,30.0,Good,1,HS004526
T0099132,HS010490,9,22.94,15.0,30.0,Good,1,HS010490
T0099133,HS001534,9,1.79,-2.0,4.0,Good,1,HS001534
T0099134,HS000586,11,7.12,2.0,8.0,Good,1,HS000586
T0099135,HS001702,6,22.5,15.0,30.0,Good,1,HS001702
T0099136,HS001698,2,6.84,2.0,8.0,Good,1,HS001698
T0099137,HS010572,3,11.0,8.0,12.0,Fair,1,HS010572
T0099138,HS011316,7,26.67,15.0,30.0,Good,1,HS011316
T0099139,HS010310,8,7.07,2.0,8.0,Good,1,HS010310
T0099140,HS008278,3,23.83,15.0,30.0,Good,1,HS008278
T0099141,HS001841,1,10.62,8.0,13.0,Good,1,HS001841
T0099142,HS011421,13,3.04,2.0,8.0,Good,1,HS011421
T0099143,HS002699,4,2.99,2.0,8.0,Good,1,HS002699
T0099144,HS002989,10,8.5,8.0,12.0,Good,1,HS002989
T0099145,HS000307,0,15.59,8.0,12.0,Good,0,HS000307
T0099146,HS004704,6,22.2,15.0,30.0,Good,1,HS004704
T0099147,HS007911,13,-0.72,-2.0,4.0,Good,1,HS007911
T0099148,HS000605,1,3.2,-2.0,4.0,Fair,1,HS000605
T0099149,HS000195,16,9.76,8.0,12.0,Good,1,HS000195
T0099150,HS006609,2,10.0,8.0,12.0,Good,1,HS006609
T0099151,HS005735,0,5.96,2.0,8.0,Good,1,HS005735
T0099152,HS005040,9,14.73,12.0,15.0,Good,1,HS005040
T0099153,HS002613,4,3.65,2.0,8.0,Good,1,HS002613
T0099154,HS000471,24,9.16,8.0,12.0,Good,1,HS000471
T0099155,HS007806,1,16.41,15.0,30.0,Good,1,HS007806
T0099156,HS000945,21,6.03,2.0,8.0,Good,1,HS000945
T0099157,HS007051,15,15.35,15.0,30.0,Good,1,HS007051
T0099158,HS010453,23,6.48,2.0,8.0,Good,1,HS010453
T0099159,HS007632,16,2.42,2.0,8.0,Good,1,HS007632
T0099160,HS001673,20,5.06,2.0,8.0,Fair,1,HS001673
T0099161,HS002831,11,28.7,15.0,30.0,Fair,1,HS002831
T0099162,HS000449,7,7.61,2.0,8.0,Good,1,HS000449
T0099163,HS003756,11,0.02,-2.0,4.0,Good,1,HS003756
T0099164,HS010895,12,-16.44,-20.0,-15.0,Good,1,HS010895
T0099165,HS004648,21,8.63,8.0,12.0,Good,1,HS004648
T0099166,HS007185,5,21.57,15.0,30.0,Good,1,HS007185
T0099167,HS001479,12,9.97,8.0,12.0,Fair,1,HS001479
T0099168,HS003345,1,8.1,8.0,12.0,Good,1,HS003345
T0099169,HS009320,17,7.51,2.0,8.0,Fair,1,HS009320
T0099170,HS009899,24,-12.03,-20.0,-15.0,Good,0,HS009899
T0099171,HS010903,5,-0.9,-2.0,4.0,Fair,1,HS010903
T0099172,HS005311,24,18.94,15.0,30.0,Good,1,HS005311
T0099173,HS011314,17,2.01,2.0,8.0,Good,1,HS011314
T0099174,HS007488,11,12.01,12.0,15.0,Fair,1,HS007488
T0099175,HS009272,24,12.55,8.0,13.0,Good,1,HS009272
T0099176,HS005022,13,27.02,15.0,30.0,Good,1,HS005022
T0099177,HS000606,6,5.06,2.0,8.0,Good,1,HS000606
T0099178,HS003319,21,9.73,2.0,8.0,Good,0,HS003319
T0099179,HS006683,8,29.89,15.0,30.0,Good,1,HS006683
T0099180,HS010588,7,5.94,2.0,8.0,Good,1,HS010588
T0099181,HS003983,4,28.61,15.0,30.0,Fair,1,HS003983
T0099182,HS008929,16,10.56,8.0,12.0,Good,1,HS008929
T0099183,HS011223,19,2.29,-2.0,4.0,Good,1,HS011223
T0099184,HS005483,24,2.98,2.0,8.0,Good,1,HS005483
T0099185,HS011652,8,5.54,2.0,8.0,Good,1,HS011652
T0099186,HS001291,13,2.78,2.0,8.0,Good,1,HS001291
T0099187,HS009664,9,7.25,2.0,8.0,Good,1,HS009664
T0099188,HS010865,1,-16.53,-20.0,-15.0,Fair,1,HS010865
T0099189,HS006913,20,8.29,8.0,12.0,Good,1,HS006913
T0099190,HS006261,22,24.65,15.0,30.0,Good,1,HS006261
T0099191,HS002307,21,25.95,15.0,30.0,Fair,1,HS002307
T0099192,HS004647,9,11.86,8.0,12.0,Good,1,HS004647
T0099193,HS001376,4,2.2,2.0,8.0,Good,1,HS001376
T0099194,HS006846,14,-19.94,-20.0,-15.0,Good,1,HS006846
T0099195,HS006356,23,7.67,2.0,8.0,Good,1,HS006356
T0099196,HS000679,10,8.62,8.0,12.0,Good,1,HS000679
T0099197,HS004986,19,6.81,8.0,13.0,Good,0,HS004986
T0099198,HS007852,3,6.53,2.0,8.0,Fair,1,HS007852
T0099199,HS001083,5,8.82,8.0,13.0,Fair,1,HS001083
T0099200,HS000406,3,10.46,8.0,12.0,Fair,1,HS000406
T0099201,HS002425,18,12.16,12.0,15.0,Good,1,HS002425
T0099202,HS009049,3,4.62,2.0,8.0,Good,1,HS009049
T0099203,HS001602,5,3.93,-2.0,4.0,Good,1,HS001602
T0099204,HS009515,8,17.89,15.0,30.0,Good,1,HS009515
T0099205,HS000964,15,28.6,15.0,30.0,Good,1,HS000964
T0099206,HS005068,8,11.11,8.0,12.0,Good,1,HS005068
T0099207,HS003354,24,20.64,15.0,30.0,Good,1,HS003354
T0099208,HS006306,3,-17.96,-20.0,-15.0,Good,1,HS006306
T0099209,HS003929,19,3.71,2.0,8.0,Good,1,HS003929
T0099210,HS003094,5,1.51,-2.0,4.0,Good,1,HS003094
T0099211,HS004635,7,23.57,15.0,30.0,Good,1,HS004635
T0099212,HS002004,5,7.49,2.0,8.0,Fair,1,HS002004
T0099213,HS010619,3,2.89,-2.0,4.0,Good,1,HS010619
T0099214,HS003737,24,2.4,2.0,8.0,Good,1,HS003737
T0099215,HS004875,2,4.61,2.0,8.0,Good,1,HS004875
T0099216,HS008081,24,14.3,8.0,13.0,Good,0,HS008081
T0099217,HS010194,19,5.93,2.0,8.0,Good,1,HS010194
T0099218,HS009902,18,10.3,8.0,12.0,Good,1,HS009902
T0099219,HS009811,11,9.51,8.0,13.0,Good,1,HS009811
T0099220,HS002571,9,8.81,8.0,12.0,Good,1,HS002571
T0099221,HS000226,11,3.5,-2.0,4.0,Good,1,HS000226
T0099222,HS004798,8,10.64,8.0,12.0,Fair,1,HS004798
T0099223,HS002414,2,4.64,2.0,8.0,Good,1,HS002414
T0099224,HS001506,17,28.57,15.0,30.0,Fair,1,HS001506
T0099225,HS005342,10,22.33,15.0,30.0,Good,1,HS005342
T0099226,HS005215,9,17.88,15.0,30.0,Good,1,HS005215
T0099227,HS004290,0,6.77,2.0,8.0,Good,1,HS004290
T0099228,HS003282,20,19.22,15.0,30.0,Good,1,HS003282
T0099229,HS005679,12,13.02,12.0,15.0,Fair,1,HS005679
T0099230,HS005030,13,10.53,8.0,13.0,Fair,1,HS005030
T0099231,HS006469,10,27.31,15.0,30.0,Good,1,HS006469
T0099232,HS003106,19,-15.94,-20.0,-15.0,Good,1,HS003106
T0099233,HS004747,12,6.78,2.0,8.0,Good,1,HS004747
T0099234,HS011837,9,7.89,2.0,8.0,Fair,1,HS011837
T0099235,HS010791,10,5.43,2.0,8.0,Good,1,HS010791
T0099236,HS006616,14,17.29,15.0,30.0,Good,1,HS006616
T0099237,HS008404,8,18.87,15.0,30.0,Good,1,HS008404
T0099238,HS000078,16,5.25,2.0,8.0,Good,1,HS000078
T0099239,HS001315,16,12.77,12.0,15.0,Good,1,HS001315
T0099240,HS000325,24,20.71,15.0,30.0,Good,1,HS000325
T0099241,HS006693,16,-18.37,-20.0,-15.0,Fair,1,HS006693
T0099242,HS007302,13,2.92,2.0,8.0,Good,1,HS007302
T0099243,HS000624,3,7.46,2.0,8.0,Good,1,HS000624
T0099244,HS003807,11,2.48,2.0,8.0,Good,1,HS003807
T0099245,HS007290,7,16.9,15.0,30.0,Fair,1,HS007290
T0099246,HS003008,10,10.32,8.0,13.0,Fair,1,HS003008
T0099247,HS007288,16,8.63,8.0,13.0,Fair,1,HS007288
T0099248,HS002536,20,27.82,15.0,30.0,Good,1,HS002536
T0099249,HS005513,14,12.17,8.0,13.0,Good,1,HS005513
T0099250,HS000250,1,11.63,8.0,12.0,Fair,1,HS000250
T0099251,HS006482,5,7.25,2.0,8.0,Fair,1,HS006482
T0099252,HS002112,19,10.99,8.0,13.0,Good,1,HS002112
T0099253,HS005536,12,2.63,2.0,8.0,Good,1,HS005536
T0099254,HS011678,1,11.22,8.0,12.0,Good,1,HS011678
