availability_id,vehicle_id,date,vehicle_type,capacity_kg,min_temp_c,max_temp_c,home_location,current_location,availability_status,available_from,available_until,estimated_cost_per_km,maintenance_status,utilization_rate,vehicle_id_raw
VA13795,TRK0016,2025-12-27,Local,300,10,35,Cuttack,Rourkela,available,2026-08-30 08:00:00,2026-08-30 16:00:00,22.84,good,0.196,TRK0016
VA13796,TRK0033,2025-05-13,Dry,2000,15,35,Angul,Angul,assigned,2026-08-30 05:00:00,2026-08-30 18:00:00,19.76,good,0.651,TRK0033
VA13797,TRK0011,2026-05-15,Dry,1500,15,35,Balasore,Rourkela,unavailable,2026-08-30 14:00:00,2026-08-30 20:00:00,23.2,maintenance,0.292,TRK0011
VA13798,TRK0001,2025-03-24,Local,750,10,35,Kharagpur,Balasore,available,2026-08-30 06:00:00,2026-08-30 22:00:00,20.57,good,0.724,TRK0001
VA13799,TRK0004,2025-11-09,Local,750,10,35,Gopalpur,Rourkela,assigned,2026-08-30 05:00:00,2026-08-30 22:00:00,37.63,inspection_due,0.194,TRK0004
VA13800,TRK0008,2025-11-12,Reefer,2000,-2,8,Kolkata,Kolkata,available,2026-08-30 06:00:00,2026-08-30 18:00:00,31.04,good,0.817,TRK0008
VA13801,TRK0049,2025-08-02,Dry,1500,15,35,Bhubaneswar,Jajpur,available,2026-08-30 12:00:00,2026-08-30 22:00:00,28.55,maintenance,0.211,TRK0049
VA13802,TRK0013,2025-08-18,Local,300,10,35,Angul,Gopalpur,assigned,2026-08-30 07:00:00,2026-08-30 20:00:00,29.01,maintenance,0.503,TRK0013
VA13803,TRK0009,2025-10-12,Local,750,10,35,Rourkela,Puri,available,2026-08-30 08:00:00,2026-08-30 20:00:00,22.95,good,0.577,TRK0009
VA13804,TRK0049,2026-07-28,Reefer,500,4,12,Balasore,Jajpur,assigned,2026-08-30 10:00:00,2026-08-30 23:59:00,22.99,inspection_due,0.186,TRK0049
VA13805,TRK0025,2025-07-15,Reefer,1500,4,12,Cuttack,Jajpur,assigned,2026-08-30 06:00:00,2026-08-30 18:00:00,20.36,maintenance,0.886,TRK0025
VA13806,TRK0019,2025-08-04,Dry,2000,15,35,Gopalpur,Jajpur,assigned,2026-08-30 12:00:00,2026-08-30 22:00:00,25.3,good,0.665,TRK0019
VA13807,TRK0016,2025-11-07,Dry,750,15,35,Sambalpur,Berhampur,available,2026-08-30 05:00:00,2026-08-30 18:00:00,26.49,inspection_due,0.156,TRK0016
VA13808,TRK0046,2025-04-23,Dry,750,15,35,Angul,Sambalpur,assigned,2026-08-30 06:00:00,2026-08-30 22:00:00,28.17,good,0.31,TRK0046
VA13809,TRK0016,2025-10-13,Reefer,2000,-2,8,Puri,Bhubaneswar,available,2026-08-30 08:00:00,2026-08-30 16:00:00,32.43,inspection_due,0.318,TRK0016
VA13810,TRK0020,2025-03-30,Local,300,10,35,Cuttack,Puri,assigned,2026-08-30 12:00:00,2026-08-30 16:00:00,28.76,inspection_due,0.947,TRK0020
VA13811,TRK0029,2026-01-06,Local,500,10,35,Balasore,Berhampur,available,2026-08-30 07:00:00,2026-08-30 23:59:00,23.85,maintenance,0.812,TRK0029
VA13812,TRK0037,2026-03-09,Dry,500,15,35,Puri,Angul,assigned,2026-08-30 05:00:00,2026-08-30 22:00:00,16.15,inspection_due,0.216,TRK0037
VA13813,TRK0017,2025-09-05,Local,300,10,35,Kharagpur,Puri,available,2026-08-30 06:00:00,2026-08-30 22:00:00,13.34,good,0.813,TRK0017
VA13814,TRK0023,2026-02-14,Reefer,750,2,12,Sambalpur,Balasore,assigned,2026-08-30 06:00:00,2026-08-30 23:59:00,18.14,good,0.821,TRK0023
VA13815,TRK0047,2026-01-31,Dry,500,15,35,Cuttack,Rourkela,assigned,2026-08-30 07:00:00,2026-08-30 22:00:00,31.82,inspection_due,0.194,TRK0047
VA13816,TRK0044,2025-10-06,Reefer,2000,2,8,Jajpur,Angul,available,2026-08-30 05:00:00,2026-08-30 20:00:00,20.87,good,0.363,TRK0044
VA13817,TRK0019,2025-11-17,Reefer,1000,2,12,Puri,Rourkela,available,2026-08-30 14:00:00,2026-08-30 18:00:00,35.72,good,0.51,TRK0019
VA13818,TRK0012,2025-07-11,Dry,500,15,35,Bhubaneswar,Cuttack,available,2026-08-30 14:00:00,2026-08-30 23:59:00,21.79,good,0.773,TRK0012
VA13819,TRK0041,2025-12-02,Reefer,1500,2,12,Angul,Kolkata,available,2026-08-30 06:00:00,2026-08-30 20:00:00,30.0,good,0.591,TRK0041
VA13820,TRK0017,2025-11-04,Dry,750,15,35,Bhubaneswar,Cuttack,assigned,2026-08-30 07:00:00,2026-08-30 22:00:00,26.56,good,0.778,TRK0017
VA13821,TRK0014,2026-05-09,Dry,500,15,35,Kolkata,Kolkata,available,2026-08-30 14:00:00,2026-08-30 20:00:00,22.03,maintenance,0.485,TRK0014
VA13822,TRK0007,2026-05-26,Reefer,500,2,8,Puri,Berhampur,unavailable,2026-08-30 10:00:00,2026-08-30 20:00:00,12.09,good,0.57,TRK0007
VA13823,TRK0037,2026-04-05,Reefer,2000,-2,8,Cuttack,Berhampur,assigned,2026-08-30 08:00:00,2026-08-30 20:00:00,14.6,good,0.575,TRK0037
VA13824,TRK0043,2026-07-22,Dry,2000,15,35,Kharagpur,Cuttack,assigned,2026-08-30 12:00:00,2026-08-30 16:00:00,12.6,good,0.516,TRK0043
VA13825,TRK0031,2025-02-17,Local,750,10,35,Angul,Gopalpur,assigned,2026-08-30 08:00:00,2026-08-30 23:59:00,19.8,good,0.579,TRK0031
VA13826,TRK0009,2026-08-08,Local,500,10,35,Kharagpur,Kharagpur,available,2026-08-30 08:00:00,2026-08-30 18:00:00,24.61,good,0.517,TRK0009
VA13827,TRK0013,2025-02-13,Reefer,1500,2,8,Kharagpur,Sambalpur,available,2026-08-30 06:00:00,2026-08-30 22:00:00,17.27,good,0.804,TRK0013
VA13828,TRK0038,2025-02-24,Reefer,500,4,12,Jajpur,Jajpur,assigned,2026-08-30 10:00:00,2026-08-30 20:00:00,26.3,maintenance,0.384,TRK0038
VA13829,TRK0010,2025-01-25,Dry,1000,15,35,Cuttack,Berhampur,assigned,2026-08-30 14:00:00,2026-08-30 22:00:00,33.15,good,0.636,TRK0010
VA13830,TRK0017,2026-03-05,Dry,1000,15,35,Balasore,Jajpur,available,2026-08-30 07:00:00,2026-08-30 18:00:00,24.8,good,0.918,TRK0017
VA13831,TRK0044,2025-12-13,Dry,1500,15,35,Bhubaneswar,Angul,assigned,2026-08-30 12:00:00,2026-08-30 23:59:00,12.01,inspection_due,0.46,TRK0044
VA13832,TRK0033,2025-03-18,Reefer,1500,2,8,Angul,Balasore,available,2026-08-30 05:00:00,2026-08-30 16:00:00,18.54,inspection_due,0.243,TRK0033
VA13833,TRK0037,2025-08-27,Dry,750,15,35,Angul,Balasore,available,2026-08-30 06:00:00,2026-08-30 16:00:00,27.24,inspection_due,0.272,TRK0037
VA13834,TRK0024,2025-12-16,Reefer,1000,2,8,Kharagpur,Cuttack,assigned,2026-08-30 05:00:00,2026-08-30 16:00:00,23.73,maintenance,0.238,TRK0024
VA13835,TRK0002,2025-09-01,Dry,500,15,35,Jajpur,Berhampur,unavailable,2026-08-30 14:00:00,2026-08-30 16:00:00,31.05,good,0.258,TRK0002
VA13836,TRK0017,2025-11-05,Reefer,1000,-2,8,Gopalpur,Kharagpur,assigned,2026-08-30 14:00:00,2026-08-30 18:00:00,34.64,good,0.912,TRK0017
VA13837,TRK0021,2026-08-18,Dry,750,15,35,Puri,Bhubaneswar,available,2026-08-30 14:00:00,2026-08-30 22:00:00,30.22,inspection_due,0.626,TRK0021
VA13838,TRK0015,2025-08-18,Dry,750,15,35,Angul,Puri,available,2026-08-30 07:00:00,2026-08-30 16:00:00,20.0,good,0.89,TRK0015
VA13839,TRK0034,2025-10-12,Dry,2000,15,35,Angul,Cuttack,assigned,2026-08-30 12:00:00,2026-08-30 16:00:00,35.62,good,0.154,TRK0034
VA13840,TRK0033,2026-06-04,Reefer,2000,2,8,Sambalpur,Gopalpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,25.33,good,0.222,TRK0033
VA13841,TRK0012,2025-03-26,Dry,1000,15,35,Cuttack,Berhampur,assigned,2026-08-30 08:00:00,2026-08-30 22:00:00,23.42,good,0.241,TRK0012
VA13842,TRK0008,2025-02-26,Local,750,10,35,Sambalpur,Cuttack,available,2026-08-30 07:00:00,2026-08-30 18:00:00,35.78,good,0.338,TRK0008
VA13843,TRK0042,2026-07-26,Dry,2000,15,35,Angul,Kharagpur,available,2026-08-30 10:00:00,2026-08-30 23:59:00,14.34,inspection_due,0.744,TRK0042
VA13844,TRK0015,2025-07-06,Dry,1500,15,35,Bhubaneswar,Jajpur,available,2026-08-30 07:00:00,2026-08-30 22:00:00,24.69,good,0.631,TRK0015
VA13845,TRK0008,2025-02-06,Dry,500,15,35,Cuttack,Jajpur,available,2026-08-30 08:00:00,2026-08-30 16:00:00,30.96,good,0.563,TRK0008
VA13846,TRK0019,2026-07-11,Local,300,10,35,Jajpur,Sambalpur,assigned,2026-08-30 10:00:00,2026-08-30 20:00:00,33.19,maintenance,0.61,TRK0019
VA13847,TRK0048,2025-06-22,Local,750,10,35,Gopalpur,Kolkata,available,2026-08-30 14:00:00,2026-08-30 22:00:00,22.66,good,0.503,TRK0048
VA13848,TRK0048,2026-01-02,Reefer,500,4,12,Balasore,Kharagpur,unavailable,2026-08-30 08:00:00,2026-08-30 18:00:00,23.03,good,0.272,TRK0048
VA13849,TRK0006,2026-04-10,Dry,1500,15,35,Cuttack,Gopalpur,available,2026-08-30 06:00:00,2026-08-30 18:00:00,37.13,inspection_due,0.156,TRK0006
VA13850,TRK0002,2025-02-13,Dry,1000,15,35,Puri,Berhampur,maintenance,2026-08-30 12:00:00,2026-08-30 16:00:00,28.29,good,0.5,TRK0002
VA13851,TRK0018,2025-12-28,Local,500,10,35,Jajpur,Angul,available,2026-08-30 12:00:00,2026-08-30 16:00:00,25.76,good,0.534,TRK0018
VA13852,TRK0050,2025-05-01,Reefer,2000,2,8,Puri,Cuttack,available,2026-08-30 05:00:00,2026-08-30 22:00:00,30.2,good,0.889,TRK0050
VA13853,TRK0031,2025-03-11,Dry,2000,15,35,Bhubaneswar,Jajpur,assigned,2026-08-30 08:00:00,2026-08-30 20:00:00,23.9,good,0.441,TRK0031
VA13854,TRK0013,2025-01-01,Reefer,750,2,8,Kolkata,Rourkela,assigned,2026-08-30 10:00:00,2026-08-30 22:00:00,35.03,inspection_due,0.773,TRK0013
VA13855,TRK0005,2026-04-08,Reefer,500,2,12,Jajpur,Kolkata,available,2026-08-30 14:00:00,2026-08-30 23:59:00,34.43,good,0.415,TRK0005
VA13856,TRK0038,2026-06-17,Dry,750,15,35,Sambalpur,Balasore,available,2026-08-30 06:00:00,2026-08-30 20:00:00,14.44,inspection_due,0.894,TRK0038
VA13857,TRK0018,2026-01-07,Dry,2000,15,35,Gopalpur,Berhampur,assigned,2026-08-30 05:00:00,2026-08-30 16:00:00,17.47,good,0.215,TRK0018
VA13858,TRK0033,2026-05-01,Reefer,750,2,8,Cuttack,Angul,available,2026-08-30 08:00:00,2026-08-30 20:00:00,28.89,good,0.433,TRK0033
VA13859,TRK0045,2026-01-04,Reefer,750,2,8,Berhampur,Berhampur,available,2026-08-30 10:00:00,2026-08-30 16:00:00,26.17,good,0.606,TRK0045
VA13860,TRK0006,2025-09-02,Dry,750,15,35,Berhampur,Balasore,available,2026-08-30 06:00:00,2026-08-30 20:00:00,32.22,maintenance,0.332,TRK0006
VA13861,TRK0034,2025-03-13,Dry,1000,15,35,Cuttack,Sambalpur,maintenance,2026-08-30 08:00:00,2026-08-30 16:00:00,32.06,good,0.42,TRK0034
VA13862,TRK0015,2025-09-06,Reefer,1500,2,8,Jajpur,Sambalpur,available,2026-08-30 14:00:00,2026-08-30 16:00:00,35.1,inspection_due,0.947,TRK0015
VA13863,TRK0008,2025-09-10,Local,750,10,35,Balasore,Kharagpur,unavailable,2026-08-30 14:00:00,2026-08-30 16:00:00,21.25,inspection_due,0.74,TRK0008
VA13864,TRK0047,2025-03-16,Reefer,500,2,12,Rourkela,Bhubaneswar,available,2026-08-30 08:00:00,2026-08-30 18:00:00,29.17,maintenance,0.563,TRK0047
VA13865,TRK0040,2026-05-23,Local,750,10,35,Gopalpur,Angul,available,2026-08-30 12:00:00,2026-08-30 23:59:00,23.97,good,0.342,TRK0040
VA13866,TRK0028,2025-10-02,Dry,1500,15,35,Jajpur,Kharagpur,available,2026-08-30 08:00:00,2026-08-30 18:00:00,26.01,good,0.621,TRK0028
VA13867,TRK0010,2025-10-27,Local,750,10,35,Bhubaneswar,Bhubaneswar,available,2026-08-30 10:00:00,2026-08-30 22:00:00,26.96,good,0.364,TRK0010
VA13868,TRK0011,2026-06-25,Local,750,10,35,Kolkata,Berhampur,assigned,2026-08-30 10:00:00,2026-08-30 23:59:00,27.07,maintenance,0.728,TRK0011
VA13869,TRK0027,2025-04-07,Dry,500,15,35,Berhampur,Balasore,available,2026-08-30 07:00:00,2026-08-30 23:59:00,36.99,good,0.768,TRK0027
VA13870,TRK0015,2025-09-25,Dry,750,15,35,Kharagpur,Puri,available,2026-08-30 06:00:00,2026-08-30 22:00:00,34.08,good,0.649,TRK0015
VA13871,TRK0037,2025-09-11,Dry,1000,15,35,Kolkata,Sambalpur,available,2026-08-30 08:00:00,2026-08-30 20:00:00,12.98,inspection_due,0.902,TRK0037
VA13872,TRK0028,2025-03-09,Dry,1500,15,35,Kolkata,Gopalpur,available,2026-08-30 08:00:00,2026-08-30 20:00:00,13.53,maintenance,0.646,TRK0028
VA13873,TRK0017,2025-12-26,Reefer,500,-2,8,Angul,Cuttack,available,2026-08-30 06:00:00,2026-08-30 16:00:00,34.98,good,0.666,TRK0017
VA13874,TRK0023,2025-02-05,Reefer,2000,2,8,Puri,Bhubaneswar,assigned,2026-08-30 10:00:00,2026-08-30 22:00:00,32.9,good,0.248,TRK0023
VA13875,TRK0018,2026-04-27,Reefer,750,2,12,Berhampur,Puri,available,2026-08-30 14:00:00,2026-08-30 20:00:00,15.15,good,0.656,TRK0018
VA13876,TRK0024,2026-06-25,Reefer,2000,2,8,Bhubaneswar,Puri,assigned,2026-08-30 12:00:00,2026-08-30 20:00:00,12.34,good,0.729,TRK0024
VA13877,TRK0042,2026-08-05,Local,300,10,35,Puri,Jajpur,available,2026-08-30 08:00:00,2026-08-30 23:59:00,24.7,good,0.284,TRK0042
VA13878,TRK0021,2025-10-19,Local,750,10,35,Bhubaneswar,Jajpur,assigned,2026-08-30 08:00:00,2026-08-30 16:00:00,33.18,good,0.641,TRK0021
VA13879,TRK0019,2025-04-14,Dry,1500,15,35,Balasore,Gopalpur,available,2026-08-30 08:00:00,2026-08-30 22:00:00,24.96,good,0.266,TRK0019
VA13880,TRK0033,2025-05-16,Reefer,750,2,12,Puri,Puri,available,2026-08-30 05:00:00,2026-08-30 18:00:00,18.87,good,0.636,TRK0033
VA13881,TRK0044,2025-03-04,Local,300,10,35,Bhubaneswar,Jajpur,assigned,2026-08-30 10:00:00,2026-08-30 23:59:00,27.87,maintenance,0.795,TRK0044
VA13882,TRK0022,2025-05-07,Reefer,2000,-2,8,Kharagpur,Bhubaneswar,assigned,2026-08-30 12:00:00,2026-08-30 22:00:00,15.4,good,0.756,TRK0022
VA13883,TRK0028,2026-02-13,Reefer,750,-2,8,Cuttack,Berhampur,assigned,2026-08-30 12:00:00,2026-08-30 23:59:00,32.2,maintenance,0.494,TRK0028
VA13884,TRK0006,2025-10-27,Dry,2000,15,35,Balasore,Berhampur,available,2026-08-30 10:00:00,2026-08-30 23:59:00,31.02,good,0.446,TRK0006
VA13885,TRK0047,2025-08-29,Local,750,10,35,Jajpur,Bhubaneswar,available,2026-08-30 06:00:00,2026-08-30 18:00:00,27.52,good,0.176,TRK0047
VA13886,TRK0003,2026-07-31,Reefer,2000,-2,8,Gopalpur,Gopalpur,available,2026-08-30 08:00:00,2026-08-30 23:59:00,14.72,maintenance,0.406,TRK0003
VA13887,TRK0030,2026-04-02,Dry,1000,15,35,Kolkata,Rourkela,maintenance,2026-08-30 08:00:00,2026-08-30 23:59:00,37.67,maintenance,0.755,TRK0030
VA13888,TRK0038,2025-11-06,Local,500,10,35,Balasore,Balasore,available,2026-08-30 06:00:00,2026-08-30 20:00:00,18.44,good,0.278,TRK0038
VA13889,TRK0007,2026-02-16,Local,500,10,35,Puri,Kolkata,available,2026-08-30 08:00:00,2026-08-30 22:00:00,14.49,good,0.294,TRK0007
VA13890,TRK0003,2025-02-05,Dry,750,15,35,Bhubaneswar,Sambalpur,available,2026-08-30 10:00:00,2026-08-30 20:00:00,32.0,good,0.325,TRK0003
VA13891,TRK0001,2025-07-13,Dry,2000,15,35,Jajpur,Kolkata,available,2026-08-30 05:00:00,2026-08-30 16:00:00,25.19,inspection_due,0.702,TRK0001
VA13892,TRK0043,2026-03-23,Dry,1000,15,35,Jajpur,Rourkela,assigned,2026-08-30 08:00:00,2026-08-30 20:00:00,16.74,good,0.356,TRK0043
VA13893,TRK0010,2025-12-14,Dry,2000,15,35,Sambalpur,Angul,available,2026-08-30 12:00:00,2026-08-30 23:59:00,23.58,good,0.609,TRK0010
VA13894,TRK0048,2025-05-02,Reefer,2000,4,12,Kolkata,Berhampur,available,2026-08-30 10:00:00,2026-08-30 22:00:00,16.57,inspection_due,0.598,TRK0048
VA13895,TRK0027,2025-06-12,Reefer,2000,2,8,Gopalpur,Puri,available,2026-08-30 14:00:00,2026-08-30 23:59:00,36.28,good,0.87,TRK0027
VA13896,TRK0002,2025-02-23,Reefer,1500,-2,8,Kolkata,Angul,assigned,2026-08-30 14:00:00,2026-08-30 20:00:00,12.7,good,0.462,TRK0002
VA13897,TRK0024,2025-05-09,Reefer,1500,-2,8,Puri,Rourkela,available,2026-08-30 07:00:00,2026-08-30 18:00:00,24.79,good,0.342,TRK0024
VA13898,TRK0027,2025-12-24,Dry,1500,15,35,Kharagpur,Balasore,assigned,2026-08-30 08:00:00,2026-08-30 23:59:00,20.69,maintenance,0.811,TRK0027
VA13899,TRK0040,2026-03-20,Reefer,1000,-2,8,Puri,Puri,assigned,2026-08-30 12:00:00,2026-08-30 16:00:00,27.48,maintenance,0.719,TRK0040
VA13900,TRK0038,2026-03-10,Reefer,1000,2,12,Jajpur,Cuttack,unavailable,2026-08-30 08:00:00,2026-08-30 18:00:00,33.35,good,0.203,TRK0038
VA13901,TRK0025,2026-03-09,Reefer,750,2,8,Berhampur,Sambalpur,assigned,2026-08-30 08:00:00,2026-08-30 23:59:00,37.85,maintenance,0.878,TRK0025
VA13902,TRK0008,2026-03-20,Reefer,750,-2,8,Sambalpur,Bhubaneswar,unavailable,2026-08-30 05:00:00,2026-08-30 20:00:00,20.35,good,0.666,TRK0008
VA13903,TRK0032,2026-04-26,Reefer,1000,2,12,Rourkela,Cuttack,unavailable,2026-08-30 10:00:00,2026-08-30 18:00:00,28.92,good,0.713,TRK0032
VA13904,TRK0038,2025-03-14,Local,500,10,35,Angul,Rourkela,maintenance,2026-08-30 05:00:00,2026-08-30 16:00:00,31.23,good,0.653,TRK0038
VA13905,TRK0048,2025-08-27,Reefer,1500,2,12,Bhubaneswar,Bhubaneswar,available,2026-08-30 10:00:00,2026-08-30 16:00:00,20.47,inspection_due,0.492,TRK0048
VA13906,TRK0007,2025-04-27,Reefer,750,2,8,Rourkela,Angul,assigned,2026-08-30 14:00:00,2026-08-30 20:00:00,26.25,good,0.205,TRK0007
VA13907,TRK0036,2025-07-23,Local,750,10,35,Balasore,Bhubaneswar,available,2026-08-30 10:00:00,2026-08-30 18:00:00,33.24,good,0.703,TRK0036
VA13908,TRK0041,2026-04-19,Reefer,1500,-2,8,Rourkela,Balasore,available,2026-08-30 06:00:00,2026-08-30 22:00:00,24.24,inspection_due,0.525,TRK0041
VA13909,TRK0011,2025-06-22,Dry,500,15,35,Rourkela,Bhubaneswar,available,2026-08-30 07:00:00,2026-08-30 16:00:00,27.81,good,0.544,TRK0011
VA13910,TRK0030,2026-08-16,Local,750,10,35,Bhubaneswar,Gopalpur,available,2026-08-30 12:00:00,2026-08-30 23:59:00,36.11,good,0.542,TRK0030
VA13911,TRK0023,2026-07-30,Dry,1500,15,35,Angul,Rourkela,available,2026-08-30 05:00:00,2026-08-30 23:59:00,19.06,maintenance,0.887,TRK0023
VA13912,TRK0025,2025-02-23,Local,750,10,35,Kharagpur,Rourkela,assigned,2026-08-30 10:00:00,2026-08-30 18:00:00,32.15,good,0.519,TRK0025
VA13913,TRK0019,2025-11-08,Local,300,10,35,Berhampur,Kolkata,available,2026-08-30 06:00:00,2026-08-30 18:00:00,16.88,maintenance,0.336,TRK0019
VA13914,TRK0003,2025-04-06,Dry,750,15,35,Balasore,Balasore,assigned,2026-08-30 14:00:00,2026-08-30 20:00:00,30.41,good,0.372,TRK0003
VA13915,TRK0047,2026-08-07,Reefer,1500,-2,8,Kolkata,Kolkata,unavailable,2026-08-30 10:00:00,2026-08-30 22:00:00,28.92,good,0.65,TRK0047
VA13916,TRK0027,2026-07-29,Dry,1500,15,35,Balasore,Angul,available,2026-08-30 06:00:00,2026-08-30 20:00:00,32.06,maintenance,0.348,TRK0027
VA13917,TRK0001,2025-09-28,Dry,500,15,35,Berhampur,Kolkata,assigned,2026-08-30 10:00:00,2026-08-30 16:00:00,30.67,maintenance,0.339,TRK0001
VA13918,TRK0048,2025-08-20,Dry,1500,15,35,Cuttack,Berhampur,available,2026-08-30 07:00:00,2026-08-30 22:00:00,13.72,inspection_due,0.556,TRK0048
VA13919,TRK0042,2026-01-10,Local,300,10,35,Gopalpur,Cuttack,available,2026-08-30 07:00:00,2026-08-30 23:59:00,16.79,inspection_due,0.301,TRK0042
VA13920,TRK0043,2025-08-23,Dry,2000,15,35,Puri,Gopalpur,available,2026-08-30 07:00:00,2026-08-30 23:59:00,31.57,inspection_due,0.167,TRK0043
VA13921,TRK0011,2026-07-24,Local,750,10,35,Kolkata,Balasore,available,2026-08-30 06:00:00,2026-08-30 20:00:00,37.19,inspection_due,0.795,TRK0011
VA13922,TRK0011,2025-07-07,Reefer,1500,4,12,Balasore,Rourkela,available,2026-08-30 05:00:00,2026-08-30 20:00:00,15.71,good,0.78,TRK0011
VA13923,TRK0002,2025-06-20,Dry,2000,15,35,Jajpur,Bhubaneswar,available,2026-08-30 12:00:00,2026-08-30 16:00:00,13.93,good,0.893,TRK0002
VA13924,TRK0028,2025-09-13,Reefer,750,4,12,Puri,Gopalpur,available,2026-08-30 10:00:00,2026-08-30 18:00:00,27.89,good,0.432,TRK0028
VA13925,TRK0013,2025-10-16,Reefer,500,2,12,Berhampur,Berhampur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,18.93,good,0.387,TRK0013
VA13926,TRK0024,2025-08-03,Dry,1500,15,35,Berhampur,Puri,available,2026-08-30 10:00:00,2026-08-30 23:59:00,32.81,maintenance,0.689,TRK0024
VA13927,TRK0011,2026-08-09,Dry,1500,15,35,Bhubaneswar,Balasore,available,2026-08-30 07:00:00,2026-08-30 20:00:00,12.6,inspection_due,0.705,TRK0011
VA13928,TRK0042,2026-06-11,Dry,2000,15,35,Balasore,Jajpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,29.89,maintenance,0.925,TRK0042
VA13929,TRK0031,2025-06-15,Dry,750,15,35,Puri,Bhubaneswar,maintenance,2026-08-30 14:00:00,2026-08-30 18:00:00,19.59,good,0.941,TRK0031
VA13930,TRK0008,2026-08-21,Dry,500,15,35,Kolkata,Cuttack,assigned,2026-08-30 05:00:00,2026-08-30 18:00:00,17.05,good,0.477,TRK0008
VA13931,TRK0020,2025-05-19,Reefer,500,-2,8,Rourkela,Kharagpur,maintenance,2026-08-30 12:00:00,2026-08-30 18:00:00,22.68,good,0.448,TRK0020
VA13932,TRK0032,2026-03-07,Dry,1000,15,35,Angul,Bhubaneswar,available,2026-08-30 12:00:00,2026-08-30 18:00:00,26.71,good,0.509,TRK0032
VA13933,TRK0044,2025-03-24,Dry,500,15,35,Puri,Kharagpur,maintenance,2026-08-30 08:00:00,2026-08-30 18:00:00,22.88,maintenance,0.242,TRK0044
VA13934,TRK0002,2026-01-17,Local,500,10,35,Balasore,Gopalpur,assigned,2026-08-30 05:00:00,2026-08-30 23:59:00,31.77,good,0.455,TRK0002
VA13935,TRK0036,2025-08-29,Reefer,750,2,12,Bhubaneswar,Berhampur,available,2026-08-30 12:00:00,2026-08-30 22:00:00,13.01,good,0.824,TRK0036
VA13936,TRK0046,2026-04-05,Dry,500,15,35,Puri,Bhubaneswar,available,2026-08-30 07:00:00,2026-08-30 18:00:00,34.48,good,0.91,TRK0046
VA13937,TRK0016,2026-07-06,Dry,750,15,35,Angul,Puri,available,2026-08-30 07:00:00,2026-08-30 20:00:00,28.91,inspection_due,0.614,TRK0016
VA13938,TRK0049,2025-07-24,Dry,1000,15,35,Berhampur,Kharagpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,22.24,maintenance,0.393,TRK0049
VA13939,TRK0031,2025-01-15,Reefer,2000,-2,8,Bhubaneswar,Angul,assigned,2026-08-30 10:00:00,2026-08-30 16:00:00,25.34,good,0.421,TRK0031
VA13940,TRK0050,2026-05-12,Dry,750,15,35,Kolkata,Kolkata,available,2026-08-30 05:00:00,2026-08-30 23:59:00,34.69,maintenance,0.191,TRK0050
VA13941,TRK0002,2026-04-01,Dry,1000,15,35,Angul,Rourkela,maintenance,2026-08-30 10:00:00,2026-08-30 16:00:00,20.88,inspection_due,0.426,TRK0002
VA13942,TRK0045,2025-06-26,Local,500,10,35,Balasore,Rourkela,available,2026-08-30 12:00:00,2026-08-30 23:59:00,16.5,good,0.796,TRK0045
VA13943,TRK0032,2026-08-16,Reefer,1000,4,12,Kharagpur,Berhampur,available,2026-08-30 14:00:00,2026-08-30 16:00:00,33.82,inspection_due,0.373,TRK0032
VA13944,TRK0011,2026-03-16,Dry,500,15,35,Gopalpur,Cuttack,assigned,2026-08-30 07:00:00,2026-08-30 23:59:00,26.29,good,0.167,TRK0011
VA13945,TRK0021,2026-08-06,Reefer,1500,4,12,Angul,Kharagpur,unavailable,2026-08-30 12:00:00,2026-08-30 20:00:00,20.95,inspection_due,0.344,TRK0021
VA13946,TRK0049,2025-08-29,Dry,2000,15,35,Kharagpur,Bhubaneswar,maintenance,2026-08-30 05:00:00,2026-08-30 23:59:00,30.18,good,0.773,TRK0049
VA13947,TRK0004,2025-09-04,Reefer,750,-2,8,Jajpur,Jajpur,available,2026-08-30 05:00:00,2026-08-30 18:00:00,12.71,inspection_due,0.724,TRK0004
VA13948,TRK0005,2025-11-02,Local,500,10,35,Jajpur,Bhubaneswar,available,2026-08-30 06:00:00,2026-08-30 23:59:00,36.28,good,0.316,TRK0005
VA13949,TRK0044,2026-04-16,Dry,750,15,35,Balasore,Puri,assigned,2026-08-30 05:00:00,2026-08-30 16:00:00,21.39,maintenance,0.253,TRK0044
VA13950,TRK0015,2025-02-27,Dry,1500,15,35,Kolkata,Sambalpur,assigned,2026-08-30 14:00:00,2026-08-30 23:59:00,33.8,maintenance,0.295,TRK0015
VA13951,TRK0015,2025-03-01,Dry,2000,15,35,Berhampur,Gopalpur,assigned,2026-08-30 06:00:00,2026-08-30 23:59:00,18.06,inspection_due,0.506,TRK0015
VA13952,TRK0013,2026-07-22,Dry,1500,15,35,Angul,Kolkata,unavailable,2026-08-30 14:00:00,2026-08-30 23:59:00,37.68,maintenance,0.295,TRK0013
VA13953,TRK0023,2026-02-25,Dry,2000,15,35,Kolkata,Balasore,assigned,2026-08-30 10:00:00,2026-08-30 18:00:00,25.24,good,0.271,TRK0023
