shipment_id,product_type,weight_kg,origin,destination,transport_mode,distance_km,base_transit_hr,required_min_temp_c,required_max_temp_c,pickup_hour,delivery_deadline_hr,transfer_count,rain_flag,congestion_index,historical_route_reliability,temperature_excursion_minutes,estimated_cost_inr,delayed,delay_minutes,spoiled,shipment_id_raw
HS011556,Tomato,630,Rourkela,Bhubaneswar,road,240.5,5.01,8,13,21,13.1,1,0,0.892,0.796,0.0,872.33,0,61.1,0,HS011556
HS011557,Tomato,416,Ranchi,Jamshedpur,road,109.3,2.28,8,13,22,21.3,1,0,0.888,0.876,13.5,886.95,1,44.8,0,HS011557
HS011558,Fish,542,Puri,Visakhapatnam,road,362.8,7.56,-2,4,19,13.3,0,0,0.044,0.772,15.5,813.03,1,1.2,0,HS011558
HS011559,Leafy Vegetables,174,Ranchi,Kolkata,road,324.3,6.76,2,8,17,20.5,1,0,0.646,0.785,0.0,1023.45,0,44.3,0,HS011559
HS011560,Frozen Food,696,Rourkela,Chennai,road,1129.8,23.54,-20,-15,2,31.8,1,0,0.383,0.74,19.4,2784.92,1,86.2,0,HS011560
HS011561,Fish,50,Berhampur,Kolkata,road,518.2,10.8,-2,4,10,31.0,0,0,0.279,0.935,0.0,1179.93,0,47.6,0,HS011561
HS011562,Frozen Food,944,Jamshedpur,Cuttack,road,262.5,5.47,-20,-15,13,25.0,2,0,0.414,0.827,14.5,1166.74,1,63.4,0,HS011562
HS011563,Tomato,840,Cuttack,Kolkata,rail,347.7,6.32,8,13,15,21.0,1,1,0.591,0.793,7.5,626.88,1,79.2,0,HS011563
HS011564,Flowers,570,Balasore,Raipur,road,549.7,11.45,2,8,19,21.1,0,1,0.87,0.888,57.5,1232.47,1,66.5,0,HS011564
HS011565,Frozen Food,1490,Visakhapatnam,Jamshedpur,road,648.6,13.51,-20,-15,17,30.0,0,1,0.559,0.811,6.2,1486.96,1,97.2,0,HS011565
HS011566,Banana,108,Jamshedpur,Kolkata,rail,223.2,4.06,12,15,9,18.8,1,0,0.839,0.844,0.0,626.64,0,22.1,0,HS011566
HS011567,Tomato,581,Sambalpur,Ranchi,road,249.4,5.2,8,13,19,24.8,2,0,0.156,0.812,25.4,905.42,0,10.5,0,HS011567
HS011568,Leafy Vegetables,382,Berhampur,Cuttack,road,171.0,3.56,2,8,2,17.9,0,0,0.29,0.788,0.2,396.19,0,19.5,0,HS011568
HS011569,Packaged Food,410,Ranchi,Raipur,local,444.4,14.81,15,30,8,20.0,1,0,0.835,0.962,27.2,1849.65,0,31.0,0,HS011569
HS011570,Leafy Vegetables,164,Puri,Jamshedpur,road,334.8,6.98,2,8,19,23.5,0,0,0.356,0.722,10.1,630.29,0,51.9,0,HS011570
HS011571,Mango,452,Berhampur,Visakhapatnam,road,245.7,5.12,8,12,20,21.9,0,0,0.193,0.801,1.6,565.39,0,104.1,0,HS011571
HS011572,Banana,439,Visakhapatnam,Hyderabad,road,502.8,10.48,12,15,12,30.1,0,0,0.852,0.886,3.1,1036.82,0,60.8,0,HS011572
HS011573,Mango,224,Cuttack,Raipur,road,450.6,9.39,8,12,8,26.1,0,0,0.021,0.835,0.0,900.43,0,9.9,0,HS011573
HS011574,Leafy Vegetables,335,Puri,Chennai,rail,954.6,17.36,2,8,21,28.2,1,0,0.681,0.844,24.8,1622.35,1,97.5,0,HS011574
HS011575,Rice,149,Bhubaneswar,Ranchi,road,343.1,7.15,15,30,3,30.3,1,1,0.372,0.866,28.4,1044.08,0,45.4,0,HS011575
HS011576,Dairy,271,Rourkela,Cuttack,road,226.6,4.72,2,8,17,17.6,1,0,0.273,0.911,14.2,705.1,0,59.1,0,HS011576
HS011577,Rice,654,Ranchi,Raipur,local,444.4,14.81,15,30,19,27.7,1,0,0.966,0.746,22.0,1505.29,1,43.5,0,HS011577
HS011578,Mango,662,Balasore,Raipur,rail,549.7,9.99,8,12,5,14.1,2,0,0.571,0.735,38.9,1298.06,1,89.4,1,HS011578
HS011579,Dairy,577,Ranchi,Bhubaneswar,rail,343.1,6.24,2,8,17,23.3,1,0,0.889,0.803,0.7,942.88,0,71.3,0,HS011579
HS011580,Rice,653,Visakhapatnam,Jamshedpur,rail,648.6,11.79,15,30,21,25.2,1,0,0.488,0.834,15.9,1450.25,1,82.8,0,HS011580
HS011581,Pharmaceuticals,659,Ranchi,Chennai,local,1258.6,41.95,2,8,17,52.1,0,1,0.809,0.924,13.1,3136.03,1,77.0,0,HS011581
HS011582,Spices,230,Bhubaneswar,Cuttack,road,19.5,0.41,15,30,4,12.7,0,0,0.254,0.723,8.9,38.97,0,63.2,0,HS011582
HS011583,Tomato,436,Cuttack,Kolkata,road,347.7,7.24,8,13,8,20.6,0,0,0.393,0.878,1.4,729.92,0,21.5,0,HS011583
HS011584,Dairy,709,Puri,Hyderabad,road,819.6,17.08,2,8,12,32.0,1,0,0.361,0.804,10.3,2333.82,1,133.5,0,HS011584
HS011585,Pharmaceuticals,143,Sambalpur,Kolkata,road,468.2,9.75,2,8,22,32.9,1,0,0.352,0.832,11.2,1299.43,1,45.8,1,HS011585
HS011586,Banana,142,Ranchi,Raipur,rail,444.4,8.08,12,15,18,17.6,1,0,0.519,0.862,8.1,722.11,0,40.2,0,HS011586
HS011587,Rice,137,Puri,Visakhapatnam,road,362.8,7.56,15,30,9,23.4,0,0,0.017,0.775,31.4,732.56,0,48.6,0,HS011587
HS011588,Leafy Vegetables,110,Sambalpur,Raipur,road,244.7,5.1,2,8,4,19.5,0,0,0.61,0.771,4.3,534.55,1,45.1,0,HS011588
HS011589,Mango,177,Cuttack,Bhubaneswar,road,19.5,0.41,8,12,17,8.0,1,0,0.116,0.912,5.2,525.12,0,0.0,0,HS011589
HS011590,Flowers,249,Balasore,Chennai,rail,1172.1,21.31,2,8,5,44.3,1,0,0.254,0.928,9.9,1622.66,0,77.1,0,HS011590
HS011591,Pharmaceuticals,935,Jamshedpur,Kolkata,road,223.2,4.65,2,8,3,8.7,0,1,0.574,0.785,40.0,435.95,1,40.1,0,HS011591
HS011592,Spices,263,Gopalpur,Kolkata,rail,513.9,9.34,15,30,4,23.1,1,1,0.947,0.877,12.0,892.16,1,42.6,0,HS011592
HS011593,Spices,131,Bhubaneswar,Cuttack,local,19.5,0.65,15,30,7,15.6,1,0,0.801,0.849,0.5,579.02,1,19.2,0,HS011593
HS011594,Tomato,390,Gopalpur,Ranchi,rail,456.1,8.29,8,13,21,29.0,1,0,0.28,0.869,0.0,921.5,0,48.5,0,HS011594
HS011595,Frozen Food,310,Jamshedpur,Raipur,road,502.0,10.46,-20,-15,23,26.0,1,0,0.991,0.936,31.8,1308.71,0,68.0,0,HS011595
HS011596,Packaged Food,211,Visakhapatnam,Cuttack,road,416.7,8.68,15,30,15,28.1,0,0,0.054,0.869,1.6,966.57,0,25.0,0,HS011596
HS011597,Tomato,239,Rourkela,Chennai,road,1129.8,23.54,8,13,13,28.3,0,0,0.022,0.935,2.3,2216.4,1,114.4,0,HS011597
HS011598,Dairy,700,Sambalpur,Visakhapatnam,rail,427.9,7.78,2,8,22,14.3,0,0,0.194,0.838,20.7,562.42,1,13.8,0,HS011598
HS011599,Spices,140,Gopalpur,Cuttack,road,167.9,3.5,15,30,5,24.0,0,0,0.362,0.736,18.5,382.6,0,86.8,0,HS011599
HS011600,Mango,119,Visakhapatnam,Kolkata,rail,763.8,13.89,8,12,6,32.2,1,1,0.874,0.76,25.8,1492.27,1,125.1,0,HS011600
HS011601,Packaged Food,474,Ranchi,Raipur,road,444.4,9.26,15,30,16,15.4,0,0,0.841,0.881,0.0,835.54,0,57.9,0,HS011601
HS011602,Dairy,235,Visakhapatnam,Bhubaneswar,road,399.0,8.31,2,8,1,23.5,0,0,0.542,0.815,25.7,948.21,1,43.6,0,HS011602
HS011603,Spices,960,Ranchi,Cuttack,road,325.8,6.79,15,30,3,22.5,0,0,0.422,0.838,0.0,658.6,1,0.0,0,HS011603
HS011604,Frozen Food,317,Rourkela,Raipur,road,351.3,7.32,-20,-15,9,22.9,0,0,0.076,0.906,0.0,755.22,0,58.3,0,HS011604
HS011605,Pharmaceuticals,328,Visakhapatnam,Bhubaneswar,rail,399.0,7.26,2,8,19,15.6,2,0,0.257,0.876,8.2,1343.62,1,17.2,0,HS011605
HS011606,Rice,584,Rourkela,Jamshedpur,road,151.2,3.15,15,30,14,8.0,0,0,0.517,0.903,0.0,312.95,0,22.5,0,HS011606
HS011607,Mango,118,Rourkela,Chennai,road,1129.8,23.54,8,12,18,33.5,1,1,0.174,0.729,16.2,3310.35,1,80.5,0,HS011607
HS011608,Frozen Food,436,Sambalpur,Raipur,road,244.7,5.1,-20,-15,6,19.0,1,0,0.64,0.952,16.0,1132.69,0,22.8,0,HS011608
HS011609,Packaged Food,276,Cuttack,Hyderabad,road,849.7,17.7,15,30,4,25.5,0,0,0.81,0.811,21.4,1748.18,1,92.4,0,HS011609
HS011610,Packaged Food,682,Ranchi,Chennai,rail,1258.6,22.88,15,30,8,32.6,1,0,0.129,0.898,0.0,1848.21,1,147.7,0,HS011610
HS011611,Packaged Food,230,Puri,Raipur,road,465.8,9.7,15,30,7,30.7,0,1,0.568,0.824,40.1,960.39,1,59.3,0,HS011611
HS011612,Frozen Food,393,Sambalpur,Ranchi,road,249.4,5.2,-20,-15,9,20.9,0,0,0.434,0.773,0.0,534.53,0,33.9,0,HS011612
HS011613,Frozen Food,277,Ranchi,Hyderabad,road,971.7,20.24,-20,-15,18,42.8,0,0,0.485,0.857,10.9,2307.45,1,107.3,0,HS011613
HS011614,Fish,458,Bhubaneswar,Ranchi,road,343.1,7.15,-2,4,5,29.7,0,0,0.074,0.742,0.0,752.12,0,43.9,0,HS011614
HS011615,Fish,297,Puri,Jamshedpur,road,334.8,6.98,-2,4,9,12.9,0,0,0.671,0.732,3.4,629.59,0,61.2,0,HS011615
HS011616,Fish,415,Visakhapatnam,Chennai,rail,601.6,10.94,-2,4,20,26.4,0,0,0.66,0.79,2.3,805.33,0,114.3,0,HS011616
HS011617,Mango,1094,Puri,Hyderabad,road,819.6,17.08,8,12,12,37.2,0,1,0.315,0.827,18.7,1931.99,1,83.6,0,HS011617
HS011618,Mango,291,Sambalpur,Raipur,road,244.7,5.1,8,12,1,18.3,0,1,0.431,0.781,16.4,546.4,1,87.1,0,HS011618
HS011619,Fish,455,Rourkela,Jamshedpur,road,151.2,3.15,-2,4,0,17.4,1,0,0.857,0.968,11.3,565.06,0,28.4,0,HS011619
HS011620,Leafy Vegetables,1547,Ranchi,Bhubaneswar,road,343.1,7.15,2,8,7,21.5,0,0,0.427,0.727,0.4,798.43,0,27.1,0,HS011620
HS011621,Leafy Vegetables,451,Balasore,Bhubaneswar,road,176.0,3.67,2,8,3,17.9,0,0,0.975,0.937,0.0,338.0,0,7.1,0,HS011621
HS011622,Banana,72,Gopalpur,Visakhapatnam,local,250.1,8.34,12,15,11,18.6,1,0,0.929,0.826,17.2,1257.38,0,56.7,0,HS011622
HS011623,Rice,227,Berhampur,Ranchi,road,451.2,9.4,15,30,23,30.4,0,1,0.956,0.909,16.3,916.42,0,67.1,0,HS011623
HS011624,Packaged Food,160,Balasore,Ranchi,road,264.8,5.52,15,30,15,22.1,0,0,0.006,0.947,0.0,572.27,0,12.7,0,HS011624
HS011625,Frozen Food,637,Rourkela,Bhubaneswar,local,240.5,8.02,-20,-15,1,25.0,1,0,0.875,0.867,8.7,1256.71,0,49.3,0,HS011625
HS011626,Packaged Food,329,Sambalpur,Visakhapatnam,rail,427.9,7.78,15,30,1,25.3,0,0,0.573,0.845,16.8,525.76,1,24.7,0,HS011626
HS011627,Spices,699,Jamshedpur,Cuttack,road,262.5,5.47,15,30,0,26.2,0,0,0.06,0.878,3.0,528.98,0,65.4,0,HS011627
HS011628,Tomato,521,Jamshedpur,Hyderabad,rail,1005.8,18.29,8,13,18,37.1,0,1,0.588,0.963,18.6,1299.09,1,76.4,0,HS011628
HS011629,Banana,519,Balasore,Jamshedpur,road,163.9,3.41,12,15,5,17.3,0,1,0.779,0.74,40.3,317.63,0,62.2,0,HS011629
HS011630,Tomato,158,Berhampur,Cuttack,rail,171.0,3.11,8,13,5,21.0,0,0,0.455,0.861,1.0,230.44,0,0.0,0,HS011630
HS011631,Mango,486,Cuttack,Bhubaneswar,road,19.5,0.41,8,12,10,22.7,0,1,0.778,0.841,5.6,46.11,0,86.7,0,HS011631
HS011632,Fish,851,Gopalpur,Visakhapatnam,road,250.1,5.21,-2,4,12,10.9,2,0,0.847,0.925,31.1,1673.35,0,72.7,0,HS011632
HS011633,Tomato,137,Visakhapatnam,Kolkata,rail,763.8,13.89,8,13,1,32.8,1,0,0.452,0.746,43.9,1168.49,1,88.1,0,HS011633
HS011634,Spices,285,Jamshedpur,Kolkata,local,223.2,7.44,15,30,21,17.1,0,0,0.553,0.88,8.3,531.88,0,27.9,0,HS011634
HS011635,Fish,441,Ranchi,Cuttack,road,325.8,6.79,-2,4,16,17.1,0,1,0.743,0.795,9.9,621.71,0,22.9,0,HS011635
HS011636,Leafy Vegetables,373,Visakhapatnam,Raipur,road,429.9,8.96,2,8,12,22.7,0,0,0.001,0.91,8.7,946.17,0,14.7,0,HS011636
HS011637,Packaged Food,890,Bhubaneswar,Raipur,local,448.9,14.96,15,30,22,27.7,0,0,0.815,0.737,7.4,1158.45,0,54.0,0,HS011637
HS011638,Packaged Food,562,Berhampur,Visakhapatnam,road,245.7,5.12,15,30,23,9.5,0,0,0.101,0.93,10.5,568.73,0,15.9,0,HS011638
HS011639,Rice,456,Rourkela,Bhubaneswar,road,240.5,5.01,15,30,1,18.4,0,0,0.684,0.72,6.5,565.1,0,0.0,0,HS011639
HS011640,Rice,595,Cuttack,Chennai,road,1014.8,21.14,15,30,20,34.0,0,0,0.29,0.941,24.2,2184.39,0,92.3,0,HS011640
HS011641,Packaged Food,575,Ranchi,Bhubaneswar,rail,343.1,6.24,15,30,15,12.2,1,0,0.953,0.841,2.3,693.98,0,28.0,0,HS011641
HS011642,Fish,359,Balasore,Kolkata,road,190.2,3.96,-2,4,13,16.1,0,0,0.982,0.951,0.0,453.64,0,0.0,0,HS011642
HS011643,Spices,278,Berhampur,Ranchi,local,451.2,15.04,15,30,1,21.2,1,1,0.156,0.722,30.4,1974.47,1,42.2,0,HS011643
HS011644,Mango,666,Cuttack,Jamshedpur,road,262.5,5.47,8,12,14,12.2,0,0,0.586,0.95,3.2,549.89,0,0.0,0,HS011644
HS011645,Fish,216,Puri,Cuttack,road,72.4,1.51,-2,4,8,8.5,0,0,0.022,0.856,9.1,136.49,0,41.4,0,HS011645
HS011646,Dairy,334,Berhampur,Bhubaneswar,rail,153.4,2.79,2,8,21,15.5,1,0,0.953,0.737,2.9,487.07,0,96.7,0,HS011646
HS011647,Mango,165,Puri,Cuttack,road,72.4,1.51,8,12,3,19.5,0,0,0.969,0.966,1.1,141.19,0,108.8,0,HS011647
HS011648,Mango,563,Balasore,Jamshedpur,road,163.9,3.41,8,12,0,15.9,0,0,0.451,0.79,6.2,354.39,1,21.4,0,HS011648
HS011649,Mango,780,Ranchi,Hyderabad,local,971.7,32.39,8,12,5,44.3,0,0,0.332,0.766,19.8,2417.81,1,52.5,0,HS011649
HS011650,Tomato,191,Sambalpur,Jamshedpur,local,272.9,9.1,8,13,10,29.4,1,1,0.629,0.737,9.2,1472.29,1,48.8,0,HS011650
HS011651,Mango,317,Bhubaneswar,Cuttack,rail,19.5,0.35,8,12,15,15.2,1,0,0.775,0.849,1.8,297.12,0,9.7,0,HS011651
HS011652,Dairy,256,Gopalpur,Hyderabad,road,709.7,14.79,2,8,16,21.3,0,0,0.932,0.889,18.7,1360.1,1,26.6,0,HS011652
HS011653,Rice,704,Jamshedpur,Hyderabad,rail,1005.8,18.29,15,30,15,26.4,2,1,0.419,0.795,51.9,2082.92,0,104.7,0,HS011653
HS011654,Fish,879,Gopalpur,Jamshedpur,road,416.3,8.67,-2,4,3,31.9,0,0,0.404,0.894,3.7,930.69,0,12.3,0,HS011654
HS011655,Pharmaceuticals,256,Rourkela,Kolkata,road,362.5,7.55,2,8,19,30.6,3,0,0.508,0.931,38.4,2392.97,1,36.7,0,HS011655
HS011656,Mango,50,Visakhapatnam,Chennai,road,601.6,12.53,8,12,21,24.5,0,0,0.201,0.834,16.9,1213.14,0,64.8,0,HS011656
HS011657,Rice,740,Bhubaneswar,Ranchi,road,343.1,7.15,15,30,15,22.1,0,0,0.012,0.961,22.1,708.85,0,0.5,0,HS011657
HS011658,Banana,360,Balasore,Cuttack,road,158.2,3.3,12,15,12,11.4,0,0,0.869,0.747,12.0,334.49,0,0.0,0,HS011658
HS011659,Leafy Vegetables,361,Rourkela,Raipur,road,351.3,7.32,2,8,12,17.0,1,0,0.443,0.902,0.0,1279.46,0,3.2,0,HS011659
HS011660,Dairy,655,Jamshedpur,Bhubaneswar,road,281.7,5.87,2,8,13,21.9,0,0,0.69,0.904,21.0,548.8,0,0.0,0,HS011660
HS011661,Packaged Food,276,Ranchi,Bhubaneswar,rail,343.1,6.24,15,30,4,19.4,1,0,0.776,0.859,9.8,797.18,0,12.2,0,HS011661
HS011662,Packaged Food,232,Puri,Raipur,rail,465.8,8.47,15,30,13,16.3,1,1,0.393,0.755,38.8,1020.73,1,56.5,0,HS011662
HS011663,Rice,278,Balasore,Kolkata,road,190.2,3.96,15,30,12,12.8,1,0,0.387,0.856,18.2,598.66,0,41.2,0,HS011663
HS011664,Flowers,481,Ranchi,Cuttack,local,325.8,10.86,2,8,12,21.2,0,0,0.979,0.761,39.4,861.18,0,36.3,0,HS011664
HS011665,Dairy,620,Ranchi,Hyderabad,rail,971.7,17.67,2,8,9,27.3,0,0,0.817,0.741,0.0,1320.0,1,73.9,0,HS011665
HS011666,Frozen Food,1012,Ranchi,Raipur,rail,444.4,8.08,-20,-15,18,21.7,1,0,0.753,0.855,13.2,734.14,1,43.3,0,HS011666
HS011667,Banana,455,Sambalpur,Chennai,rail,1011.9,18.4,12,15,9,32.2,0,1,0.141,0.872,6.5,1342.81,1,89.7,0,HS011667
HS011668,Tomato,319,Cuttack,Raipur,road,450.6,9.39,8,13,18,15.1,0,0,0.239,0.921,7.4,966.27,0,59.8,0,HS011668
HS011669,Packaged Food,623,Gopalpur,Cuttack,rail,167.9,3.05,15,30,1,16.8,1,0,0.955,0.771,0.0,593.88,0,116.4,0,HS011669
HS011670,Packaged Food,186,Sambalpur,Raipur,road,244.7,5.1,15,30,22,20.3,0,0,0.445,0.953,10.7,455.96,0,0.0,0,HS011670
HS011671,Leafy Vegetables,881,Cuttack,Raipur,local,450.6,15.02,2,8,22,35.5,0,0,0.043,0.863,44.1,1293.46,1,48.7,0,HS011671
HS011672,Tomato,402,Sambalpur,Raipur,road,244.7,5.1,8,13,2,22.3,0,0,0.835,0.881,18.6,506.29,0,0.0,0,HS011672
HS011673,Tomato,302,Balasore,Raipur,rail,549.7,9.99,8,13,15,22.8,1,0,0.037,0.762,12.5,962.81,1,80.6,0,HS011673
HS011674,Dairy,187,Gopalpur,Visakhapatnam,road,250.1,5.21,2,8,10,27.3,0,0,0.367,0.92,0.0,479.73,0,0.0,0,HS011674
HS011675,Tomato,526,Puri,Hyderabad,road,819.6,17.08,8,13,2,30.9,1,1,0.368,0.884,9.9,2336.25,1,81.3,0,HS011675
HS011676,Frozen Food,292,Jamshedpur,Chennai,road,1249.5,26.03,-20,-15,4,34.2,1,1,0.315,0.766,49.6,3622.08,1,65.7,0,HS011676
HS011677,Mango,329,Balasore,Hyderabad,road,996.1,20.75,8,12,7,25.0,0,0,0.762,0.845,26.3,2331.36,0,91.3,0,HS011677
HS011678,Mango,118,Puri,Kolkata,road,403.8,8.41,8,12,8,12.7,0,1,0.149,0.817,26.7,819.39,0,27.0,0,HS011678
HS011679,Tomato,264,Gopalpur,Bhubaneswar,road,149.6,3.12,8,13,14,21.3,0,0,0.152,0.97,1.3,285.02,0,12.1,0,HS011679
HS011680,Rice,242,Balasore,Ranchi,local,264.8,8.83,15,30,2,24.7,0,0,0.454,0.966,23.7,787.29,0,10.4,0,HS011680
HS011681,Leafy Vegetables,459,Rourkela,Jamshedpur,rail,151.2,2.75,2,8,19,12.3,1,0,0.961,0.868,0.0,382.19,0,56.8,0,HS011681
HS011682,Dairy,294,Visakhapatnam,Jamshedpur,road,648.6,13.51,2,8,19,34.3,0,1,0.055,0.816,17.1,1408.32,0,85.5,0,HS011682
HS011683,Frozen Food,63,Puri,Raipur,rail,465.8,8.47,-20,-15,19,24.3,1,0,0.808,0.839,17.5,746.84,1,97.5,0,HS011683
HS011684,Rice,267,Bhubaneswar,Kolkata,road,364.9,7.6,15,30,1,19.6,0,0,0.963,0.786,0.0,846.48,0,28.4,0,HS011684
HS011685,Leafy Vegetables,136,Visakhapatnam,Ranchi,local,665.7,22.19,2,8,11,39.1,2,0,0.009,0.913,50.3,2296.93,1,89.2,0,HS011685
HS011686,Flowers,178,Bhubaneswar,Ranchi,rail,343.1,6.24,2,8,8,11.2,1,0,0.222,0.846,0.0,984.23,0,0.0,0,HS011686
HS011687,Tomato,672,Ranchi,Chennai,rail,1258.6,22.88,8,13,7,34.1,1,0,0.056,0.859,8.5,1563.79,1,88.3,0,HS011687
HS011688,Frozen Food,117,Bhubaneswar,Hyderabad,road,837.2,17.44,-20,-15,20,38.9,0,1,0.547,0.731,28.1,1910.1,1,75.1,0,HS011688
HS011689,Dairy,424,Gopalpur,Bhubaneswar,rail,149.6,2.72,2,8,21,14.4,0,0,0.953,0.741,11.4,167.28,0,63.9,1,HS011689
HS011690,Packaged Food,252,Visakhapatnam,Bhubaneswar,rail,399.0,7.26,15,30,20,29.8,0,0,0.837,0.774,4.1,543.31,0,50.0,0,HS011690
HS011691,Packaged Food,222,Bhubaneswar,Cuttack,road,19.5,0.41,15,30,12,8.0,0,0,0.611,0.83,14.7,44.1,0,34.1,0,HS011691
HS011692,Rice,185,Bhubaneswar,Jamshedpur,road,281.7,5.87,15,30,23,29.3,0,0,0.943,0.829,4.2,537.69,0,17.2,0,HS011692
HS011693,Spices,431,Rourkela,Kolkata,rail,362.5,6.59,15,30,4,23.4,0,0,0.462,0.932,0.0,437.81,1,40.1,0,HS011693
HS011694,Banana,463,Cuttack,Visakhapatnam,local,416.7,13.89,12,15,3,27.9,0,1,0.984,0.915,41.1,1073.79,0,58.6,0,HS011694
HS011695,Frozen Food,114,Berhampur,Kolkata,road,518.2,10.8,-20,-15,18,26.8,0,0,0.204,0.879,3.9,1108.19,1,82.8,0,HS011695
HS011696,Banana,739,Sambalpur,Kolkata,road,468.2,9.75,12,15,2,25.8,1,0,0.798,0.728,15.2,1429.74,0,0.0,0,HS011696
HS011697,Tomato,162,Visakhapatnam,Bhubaneswar,road,399.0,8.31,8,13,13,18.8,1,1,0.07,0.858,6.0,1118.66,0,63.0,0,HS011697
HS011698,Dairy,451,Jamshedpur,Bhubaneswar,road,281.7,5.87,2,8,9,25.2,1,0,0.004,0.966,0.0,956.36,1,30.3,0,HS011698
HS011699,Flowers,162,Visakhapatnam,Hyderabad,rail,502.8,9.14,2,8,4,13.2,1,0,0.498,0.845,2.2,1143.95,1,51.9,0,HS011699
HS011700,Flowers,260,Balasore,Visakhapatnam,road,574.9,11.98,2,8,4,17.4,0,0,0.789,0.858,8.5,1330.01,0,89.7,0,HS011700
HS011701,Spices,152,Rourkela,Chennai,road,1129.8,23.54,15,30,17,39.6,0,0,0.047,0.732,16.0,2201.11,1,108.5,0,HS011701
HS011702,Fish,248,Visakhapatnam,Bhubaneswar,road,399.0,8.31,-2,4,19,31.7,0,0,0.793,0.786,15.5,761.43,0,23.7,0,HS011702
HS011703,Packaged Food,307,Balasore,Raipur,rail,549.7,9.99,15,30,15,15.5,0,1,0.933,0.871,9.7,677.49,1,45.7,0,HS011703
HS011704,Spices,166,Berhampur,Hyderabad,local,699.4,23.31,15,30,15,34.7,1,0,0.041,0.936,8.3,2215.75,1,90.9,0,HS011704
HS011705,Rice,429,Cuttack,Jamshedpur,road,262.5,5.47,15,30,0,22.9,1,0,0.08,0.91,13.9,1018.43,1,44.0,0,HS011705
HS011706,Tomato,468,Rourkela,Jamshedpur,road,151.2,3.15,8,13,10,19.3,0,0,0.82,0.929,9.7,290.19,0,0.0,0,HS011706
HS011707,Dairy,2032,Ranchi,Visakhapatnam,road,665.7,13.87,2,8,20,36.4,0,0,0.158,0.918,11.4,1288.16,0,67.3,0,HS011707
HS011708,Flowers,640,Rourkela,Kolkata,rail,362.5,6.59,2,8,6,11.8,0,0,0.159,0.876,28.4,490.78,0,0.4,0,HS011708
HS011709,Packaged Food,752,Gopalpur,Visakhapatnam,road,250.1,5.21,15,30,16,10.4,1,0,0.527,0.853,0.0,904.81,0,57.8,0,HS011709
HS011710,Mango,111,Puri,Visakhapatnam,rail,362.8,6.6,8,12,18,17.6,0,1,0.607,0.81,1.7,406.58,0,70.3,0,HS011710
HS011711,Leafy Vegetables,98,Sambalpur,Kolkata,road,468.2,9.75,2,8,8,33.3,0,0,0.289,0.922,0.4,947.75,0,27.1,0,HS011711
HS011712,Leafy Vegetables,289,Ranchi,Cuttack,road,325.8,6.79,2,8,6,27.8,2,0,0.533,0.829,37.1,1251.68,0,31.4,0,HS011712
HS011713,Tomato,1118,Puri,Cuttack,road,72.4,1.51,8,13,2,23.2,1,1,0.173,0.855,9.2,637.19,1,60.8,0,HS011713
HS011714,Rice,1748,Rourkela,Chennai,local,1129.8,37.66,15,30,22,55.5,0,0,0.027,0.97,30.7,2886.2,1,92.7,1,HS011714
HS011715,Mango,224,Gopalpur,Jamshedpur,rail,416.3,7.57,8,12,8,27.4,0,0,0.072,0.791,14.5,492.93,0,24.2,0,HS011715
HS011716,Leafy Vegetables,239,Cuttack,Raipur,road,450.6,9.39,2,8,23,22.3,0,1,0.406,0.826,19.7,1076.13,1,9.1,0,HS011716
HS011717,Pharmaceuticals,498,Gopalpur,Hyderabad,road,709.7,14.79,2,8,18,34.0,1,1,0.182,0.74,26.2,2051.76,1,68.2,0,HS011717
HS011718,Leafy Vegetables,308,Berhampur,Kolkata,road,518.2,10.8,2,8,5,34.7,1,0,0.637,0.804,3.1,1470.59,0,92.8,0,HS011718
HS011719,Banana,313,Balasore,Raipur,road,549.7,11.45,12,15,8,26.7,0,0,0.546,0.944,6.1,1145.68,0,91.8,0,HS011719
HS011720,Fish,529,Bhubaneswar,Hyderabad,rail,837.2,15.22,-2,4,17,32.2,0,0,0.604,0.787,9.0,1026.91,1,83.1,0,HS011720
HS011721,Dairy,2045,Balasore,Visakhapatnam,road,574.9,11.98,2,8,11,20.9,0,1,0.111,0.929,5.7,1174.82,1,75.1,0,HS011721
HS011722,Packaged Food,817,Ranchi,Chennai,road,1258.6,26.22,15,30,14,49.7,0,0,0.913,0.854,5.1,2957.89,1,86.1,0,HS011722
HS011723,Flowers,1180,Bhubaneswar,Hyderabad,local,837.2,27.91,2,8,6,46.7,0,0,0.865,0.856,30.5,2457.24,1,78.2,0,HS011723
HS011724,Packaged Food,106,Cuttack,Visakhapatnam,road,416.7,8.68,15,30,4,30.6,0,0,0.366,0.966,9.6,816.16,0,5.9,0,HS011724
HS011725,Banana,704,Sambalpur,Bhubaneswar,road,231.6,4.82,12,15,2,19.8,0,0,0.438,0.837,11.1,521.62,0,0.0,0,HS011725
HS011726,Flowers,189,Ranchi,Hyderabad,road,971.7,20.24,2,8,10,35.3,1,0,0.446,0.796,16.6,2629.38,1,91.9,0,HS011726
HS011727,Fish,1041,Visakhapatnam,Hyderabad,road,502.8,10.48,-2,4,2,20.0,0,0,0.429,0.881,2.8,1059.56,0,54.2,0,HS011727
HS011728,Pharmaceuticals,846,Bhubaneswar,Cuttack,road,19.5,0.41,2,8,22,9.2,0,1,0.411,0.845,6.2,36.36,0,38.2,0,HS011728
