shipment_id,product_type,weight_kg,transport_mode,base_transit_hr,required_min_temp_c,required_max_temp_c,pickup_hour,delivery_deadline_hr,transfer_count,rain_flag,congestion_index,historical_route_reliability,assigned_vehicle_id,assigned_route_id,assigned_vehicle_type,vehicle_capacity_kg,vehicle_temp_min_c,vehicle_temp_max_c,vehicle_reliability_feature,vehicle_temperature_control_score,route_avg_transit_hr,route_reliability_feature,route_temperature_stability,route_weather_sensitivity,route_base_cost_inr,route_typical_transfer_count,historical_handling_time_hours,historical_congestion_level,historical_weather_condition,historical_peak_period,delayed
HS010201,Banana,104,road,17.7,12,15,10,36.8,2,1,0.207,0.887,,,,,,,,,,0.887,,,,,,,,,1
HS010202,Leafy Vegetables,235,road,12.53,2,8,2,30.9,0,0,0.148,0.822,,,,,,,,,,0.822,,,,,,,,,1
HS010203,Pharmaceuticals,276,road,12.53,2,8,11,23.5,0,0,0.29,0.921,,,,,,,,,,0.921,,,,,,,,,0
HS010204,Leafy Vegetables,147,road,3.2,2,8,23,25.7,0,1,0.378,0.901,,,,,,,,,,0.901,,,,,,,,,1
HS010205,Flowers,669,rail,7.16,2,8,10,30.7,2,0,0.625,0.918,,,,,,,,,,0.918,,,,,,,,,1
HS010206,Spices,892,rail,8.19,15,30,15,17.2,1,1,0.464,0.786,,,,,,,,,,0.786,,,,,,,,,1
HS010207,Leafy Vegetables,348,local,7.44,2,8,15,15.8,0,0,0.848,0.907,,,,,,,,,,0.907,,,,,,,,,0
HS010208,Rice,425,road,17.89,15,30,13,41.0,2,0,0.893,0.885,,,,,,,,,,0.885,,,,,,,,,1
HS010209,Banana,347,road,5.52,12,15,22,23.5,1,0,0.856,0.95,,,,,,,,,,0.95,,,,,,,,,0
HS010210,Leafy Vegetables,373,road,3.12,2,8,1,18.8,0,0,0.821,0.883,,,,,,,,,,0.883,,,,,,,,,0
HS010211,Mango,724,road,11.98,8,12,17,17.1,1,0,0.793,0.748,,,,,,,,,,0.748,,,,,,,,,0
HS010212,Mango,111,road,21.08,8,12,11,26.1,1,0,0.371,0.855,,,,,,,,,,0.855,,,,,,,,,1
HS010213,Mango,480,rail,12.72,8,12,16,20.1,0,1,0.832,0.88,,,,,,,,,,0.88,,,,,,,,,0
HS010214,Mango,353,road,5.01,8,12,1,18.0,0,0,0.211,0.95,,,,,,,,,,0.95,,,,,,,,,0
HS010215,Rice,220,local,8.75,15,30,2,17.1,0,0,0.899,0.79,,,,,,,,,,0.79,,,,,,,,,1
HS010216,Fish,252,rail,1.99,-2,4,5,15.5,1,0,0.86,0.81,,,,,,,,,,0.81,,,,,,,,,1
HS010217,Packaged Food,1152,road,21.14,15,30,23,38.7,0,0,0.716,0.926,,,,,,,,,,0.926,,,,,,,,,1
HS010218,Dairy,148,road,5.12,2,8,22,15.5,0,0,0.778,0.872,,,,,,,,,,0.872,,,,,,,,,0
HS010219,Frozen Food,314,rail,7.42,-20,-15,22,26.7,1,0,0.931,0.831,,,,,,,,,,0.831,,,,,,,,,0
HS010220,Banana,1009,road,8.5,12,15,17,26.6,0,0,0.822,0.901,,,,,,,,,,0.901,,,,,,,,,0
HS010221,Fish,153,road,11.45,-2,4,5,24.7,0,0,0.608,0.727,,,,,,,,,,0.727,,,,,,,,,1
HS010222,Leafy Vegetables,260,road,6.79,2,8,11,22.6,0,0,0.966,0.817,,,,,,,,,,0.817,,,,,,,,,0
HS010223,Packaged Food,360,rail,4.21,15,30,10,11.9,1,0,0.408,0.824,,,,,,,,,,0.824,,,,,,,,,0
HS010224,Packaged Food,458,road,7.56,15,30,20,18.3,0,1,0.859,0.741,,,,,,,,,,0.741,,,,,,,,,1
HS010225,Banana,332,road,5.2,12,15,7,15.7,0,0,0.726,0.961,,,,,,,,,,0.961,,,,,,,,,0
HS010226,Frozen Food,196,local,39.07,-20,-15,3,57.9,0,0,0.923,0.965,,,,,,,,,,0.965,,,,,,,,,1
HS010227,Frozen Food,468,rail,8.19,-20,-15,13,18.1,0,0,0.245,0.87,,,,,,,,,,0.87,,,,,,,,,1
HS010228,Fish,328,rail,8.2,-2,4,4,15.0,0,0,0.361,0.804,,,,,,,,,,0.804,,,,,,,,,1
HS010229,Banana,526,rail,12.72,12,15,8,25.9,1,0,0.387,0.882,,,,,,,,,,0.882,,,,,,,,,1
HS010230,Frozen Food,638,local,28.32,-20,-15,1,40.7,0,1,0.705,0.952,,,,,,,,,,0.952,,,,,,,,,1
HS010231,Rice,133,rail,22.88,15,30,4,36.8,0,0,0.547,0.938,,,,,,,,,,0.938,,,,,,,,,1
HS010232,Leafy Vegetables,685,rail,2.98,2,8,8,21.4,1,1,0.185,0.801,,,,,,,,,,0.801,,,,,,,,,1
HS010233,Dairy,297,road,8.67,2,8,14,15.9,1,1,0.375,0.898,,,,,,,,,,0.898,,,,,,,,,0
HS010234,Mango,598,rail,7.57,8,12,7,25.4,0,0,0.839,0.758,,,,,,,,,,0.758,,,,,,,,,0
HS010235,Packaged Food,482,rail,6.32,15,30,11,17.7,2,0,0.612,0.888,,,,,,,,,,0.888,,,,,,,,,0
HS010236,Mango,1168,road,5.2,8,12,11,18.4,0,1,0.667,0.779,,,,,,,,,,0.779,,,,,,,,,0
HS010237,Tomato,351,rail,8.2,8,13,3,27.8,0,0,0.125,0.923,,,,,,,,,,0.923,,,,,,,,,1
HS010238,Tomato,269,road,5.01,8,13,3,20.9,3,0,0.486,0.894,,,,,,,,,,0.894,,,,,,,,,0
HS010239,Rice,251,road,15.91,15,30,5,26.2,1,0,0.888,0.723,,,,,,,,,,0.723,,,,,,,,,1
HS010240,Pharmaceuticals,178,road,9.26,2,8,8,14.4,1,0,0.897,0.86,,,,,,,,,,0.86,,,,,,,,,1
HS010241,Mango,592,rail,3.05,8,12,14,22.1,0,0,0.936,0.833,,,,,,,,,,0.833,,,,,,,,,0
HS010242,Banana,171,road,7.15,12,15,19,20.0,0,1,0.877,0.955,,,,,,,,,,0.955,,,,,,,,,0
HS010243,Flowers,588,road,17.7,2,8,16,33.9,0,1,0.292,0.857,,,,,,,,,,0.857,,,,,,,,,1
HS010244,Leafy Vegetables,303,local,11.59,2,8,5,31.5,1,0,0.401,0.748,,,,,,,,,,0.748,,,,,,,,,1
HS010245,Mango,111,road,1.12,8,12,4,8.8,0,0,0.695,0.918,,,,,,,,,,0.918,,,,,,,,,0
HS010246,Packaged Food,921,local,13.82,15,30,10,18.0,0,0,0.222,0.939,,,,,,,,,,0.939,,,,,,,,,0
HS010247,Banana,50,road,21.14,12,15,7,30.5,0,1,0.766,0.859,,,,,,,,,,0.859,,,,,,,,,1
HS010248,Dairy,332,local,10.81,2,8,8,31.2,0,0,0.662,0.939,,,,,,,,,,0.939,,,,,,,,,0
HS010249,Tomato,407,road,2.28,8,13,2,9.1,0,0,0.569,0.798,,,,,,,,,,0.798,,,,,,,,,0
HS010250,Flowers,78,road,17.08,2,8,22,26.2,1,0,0.974,0.793,,,,,,,,,,0.793,,,,,,,,,0
HS010251,Rice,466,road,1.51,15,30,13,23.8,0,0,0.709,0.941,,,,,,,,,,0.941,,,,,,,,,0
HS010252,Leafy Vegetables,226,road,8.26,2,8,22,12.5,1,0,0.07,0.824,,,,,,,,,,0.824,,,,,,,,,0
HS010253,Frozen Food,298,rail,15.22,-20,-15,15,36.1,2,1,0.033,0.969,,,,,,,,,,0.969,,,,,,,,,1
HS010254,Spices,838,road,9.35,15,30,4,31.6,1,0,0.841,0.954,,,,,,,,,,0.954,,,,,,,,,0
HS010255,Rice,384,road,12.53,15,30,2,19.9,0,0,0.325,0.854,,,,,,,,,,0.854,,,,,,,,,1
HS010256,Leafy Vegetables,279,local,7.56,2,8,4,14.8,1,1,0.229,0.916,,,,,,,,,,0.916,,,,,,,,,0
HS010257,Dairy,313,road,5.69,2,8,20,24.8,1,0,0.556,0.92,,,,,,,,,,0.92,,,,,,,,,1
HS010258,Spices,1110,road,8.41,15,30,18,23.6,1,0,0.668,0.809,,,,,,,,,,0.809,,,,,,,,,0
HS010259,Mango,455,rail,17.67,8,12,20,29.1,1,0,0.558,0.835,,,,,,,,,,0.835,,,,,,,,,1
HS010260,Mango,197,road,17.44,8,12,1,23.9,0,0,0.719,0.946,,,,,,,,,,0.946,,,,,,,,,1
HS010261,Tomato,255,road,8.31,8,13,8,22.8,0,0,0.478,0.847,,,,,,,,,,0.847,,,,,,,,,1
HS010262,Rice,161,road,3.3,15,30,18,26.7,0,1,0.882,0.795,,,,,,,,,,0.795,,,,,,,,,1
HS010263,Banana,261,road,9.7,12,15,20,18.4,1,0,0.68,0.752,,,,,,,,,,0.752,,,,,,,,,1
HS010264,Tomato,995,road,10.46,8,13,4,27.2,1,1,0.5,0.827,,,,,,,,,,0.827,,,,,,,,,0
HS010265,Frozen Food,314,road,3.5,-20,-15,18,8.7,0,0,0.792,0.832,,,,,,,,,,0.832,,,,,,,,,0
HS010266,Banana,147,road,17.7,12,15,11,41.2,1,1,0.014,0.843,,,,,,,,,,0.843,,,,,,,,,1
HS010267,Leafy Vegetables,463,road,5.1,2,8,5,18.2,0,1,0.969,0.909,,,,,,,,,,0.909,,,,,,,,,0
HS010268,Dairy,271,road,5.69,2,8,16,11.0,2,0,0.31,0.964,,,,,,,,,,0.964,,,,,,,,,0
HS010269,Tomato,504,rail,4.37,8,13,16,25.3,0,0,0.1,0.817,,,,,,,,,,0.817,,,,,,,,,0
HS010270,Packaged Food,299,rail,3.46,15,30,15,23.4,0,0,0.339,0.922,,,,,,,,,,0.922,,,,,,,,,0
HS010271,Banana,895,road,19.89,12,15,3,24.9,0,1,0.723,0.877,,,,,,,,,,0.877,,,,,,,,,1
HS010272,Rice,194,road,3.5,15,30,16,25.6,0,0,0.132,0.932,,,,,,,,,,0.932,,,,,,,,,0
HS010273,Dairy,164,road,13.87,2,8,21,26.3,0,0,0.331,0.826,,,,,,,,,,0.826,,,,,,,,,0
HS010274,Banana,644,road,1.51,12,15,14,20.3,0,0,0.273,0.836,,,,,,,,,,0.836,,,,,,,,,0
HS010275,Mango,95,road,8.96,8,12,2,31.3,1,0,0.014,0.795,,,,,,,,,,0.795,,,,,,,,,1
HS010276,Dairy,313,rail,0.35,2,8,16,11.9,2,0,0.151,0.895,,,,,,,,,,0.895,,,,,,,,,1
HS010277,Leafy Vegetables,589,road,17.44,2,8,12,37.2,0,0,0.498,0.79,,,,,,,,,,0.79,,,,,,,,,1
HS010278,Tomato,84,rail,17.36,8,13,6,23.0,0,1,0.093,0.822,,,,,,,,,,0.822,,,,,,,,,1
HS010279,Packaged Food,365,rail,7.16,15,30,19,11.7,2,0,0.892,0.849,,,,,,,,,,0.849,,,,,,,,,0
HS010280,Dairy,132,rail,6.24,2,8,4,18.8,2,1,0.114,0.925,,,,,,,,,,0.925,,,,,,,,,0
HS010281,Packaged Food,106,rail,7.2,15,30,20,23.8,0,0,0.113,0.882,,,,,,,,,,0.882,,,,,,,,,0
HS010282,Banana,175,road,0.41,12,15,21,8.9,1,1,0.319,0.854,,,,,,,,,,0.854,,,,,,,,,0
HS010283,Banana,311,road,5.01,12,15,23,12.3,0,1,0.616,0.739,,,,,,,,,,0.739,,,,,,,,,0
HS010284,Fish,221,road,12.53,-2,4,8,16.7,1,0,0.731,0.737,,,,,,,,,,0.737,,,,,,,,,1
HS010285,Tomato,719,road,12.53,8,13,18,23.7,0,0,0.19,0.809,,,,,,,,,,0.809,,,,,,,,,1
HS010286,Banana,369,road,20.76,12,15,0,27.4,0,0,0.189,0.726,,,,,,,,,,0.726,,,,,,,,,1
HS010287,Mango,255,road,13.51,8,12,4,26.2,0,1,0.246,0.776,,,,,,,,,,0.776,,,,,,,,,1
HS010288,Mango,149,rail,7.2,8,12,17,29.5,0,0,0.891,0.958,,,,,,,,,,0.958,,,,,,,,,0
HS010289,Flowers,405,road,20.24,2,8,21,38.1,0,0,0.476,0.774,,,,,,,,,,0.774,,,,,,,,,1
HS010290,Tomato,1334,road,2.69,8,13,13,18.3,0,1,0.8,0.92,,,,,,,,,,0.92,,,,,,,,,0
HS010291,Packaged Food,222,rail,9.13,15,30,9,24.0,2,1,0.862,0.885,,,,,,,,,,0.885,,,,,,,,,0
HS010292,Banana,239,road,6.76,12,15,18,27.4,1,1,0.657,0.751,,,,,,,,,,0.751,,,,,,,,,1
HS010293,Leafy Vegetables,176,road,13.87,2,8,3,31.6,0,0,0.457,0.771,,,,,,,,,,0.771,,,,,,,,,1
HS010294,Leafy Vegetables,756,road,8.31,2,8,4,19.1,1,1,0.932,0.727,,,,,,,,,,0.727,,,,,,,,,0
HS010295,Dairy,639,road,21.08,2,8,0,28.3,0,0,0.15,0.728,,,,,,,,,,0.728,,,,,,,,,1
HS010296,Spices,262,rail,15.22,15,30,22,31.7,1,0,0.187,0.942,,,,,,,,,,0.942,,,,,,,,,1
HS010297,Rice,237,rail,12.1,15,30,12,18.8,1,1,0.494,0.965,,,,,,,,,,0.965,,,,,,,,,1
HS010298,Mango,190,rail,2.35,8,12,1,15.7,0,1,0.251,0.952,,,,,,,,,,0.952,,,,,,,,,0
HS010299,Leafy Vegetables,290,road,17.7,2,8,13,41.3,0,1,0.806,0.809,,,,,,,,,,0.809,,,,,,,,,1
HS010300,Rice,679,rail,1.32,15,30,7,18.6,0,0,0.313,0.738,,,,,,,,,,0.738,,,,,,,,,0
HS010301,Mango,360,rail,8.08,8,12,11,18.3,1,0,0.882,0.911,,,,,,,,,,0.911,,,,,,,,,0
HS010302,Dairy,808,rail,4.96,2,8,23,23.4,1,0,0.764,0.791,,,,,,,,,,0.791,,,,,,,,,1
HS010303,Tomato,219,road,8.68,8,13,0,31.5,0,0,0.726,0.769,,,,,,,,,,0.769,,,,,,,,,0
HS010304,Leafy Vegetables,78,road,9.26,2,8,0,13.4,2,0,0.559,0.835,,,,,,,,,,0.835,,,,,,,,,1
HS010305,Dairy,1903,road,5.69,2,8,16,12.6,0,0,0.942,0.74,,,,,,,,,,0.74,,,,,,,,,0
HS010306,Leafy Vegetables,402,road,10.8,2,8,15,32.6,0,0,0.887,0.726,,,,,,,,,,0.726,,,,,,,,,1
HS010307,Spices,581,rail,7.2,15,30,0,28.5,1,0,0.239,0.846,,,,,,,,,,0.846,,,,,,,,,0
HS010308,Dairy,210,rail,5.92,2,8,0,24.1,0,0,0.012,0.877,,,,,,,,,,0.877,,,,,,,,,1
HS010309,Spices,144,rail,1.32,15,30,23,12.4,2,0,0.866,0.873,,,,,,,,,,0.873,,,,,,,,,1
HS010310,Flowers,387,road,10.8,2,8,2,15.6,0,0,0.026,0.726,,,,,,,,,,0.726,,,,,,,,,1
HS010311,Leafy Vegetables,96,road,2.69,2,8,0,15.2,0,1,0.639,0.742,,,,,,,,,,0.742,,,,,,,,,1
HS010312,Dairy,294,local,14.81,2,8,21,32.0,1,0,0.826,0.766,,,,,,,,,,0.766,,,,,,,,,0
HS010313,Leafy Vegetables,680,road,11.18,2,8,18,19.3,0,0,0.013,0.803,,,,,,,,,,0.803,,,,,,,,,0
HS010314,Rice,468,road,8.31,15,30,4,23.9,0,0,0.237,0.902,,,,,,,,,,0.902,,,,,,,,,0
HS010315,Banana,413,road,5.87,12,15,17,14.7,1,0,0.806,0.726,,,,,,,,,,0.726,,,,,,,,,0
HS010316,Packaged Food,1087,rail,18.4,15,30,1,35.4,0,0,0.721,0.767,,,,,,,,,,0.767,,,,,,,,,1
HS010317,Fish,447,road,5.69,-2,4,6,12.2,0,0,0.28,0.906,,,,,,,,,,0.906,,,,,,,,,0
HS010318,Fish,101,road,13.87,-2,4,18,27.3,1,0,0.31,0.817,,,,,,,,,,0.817,,,,,,,,,1
HS010319,Dairy,318,rail,9.99,2,8,23,31.3,0,0,0.945,0.834,,,,,,,,,,0.834,,,,,,,,,0
HS010320,Fish,1223,rail,12.1,-2,4,0,32.2,0,1,0.142,0.746,,,,,,,,,,0.746,,,,,,,,,1
HS010321,Frozen Food,286,road,8.31,-20,-15,18,27.8,1,0,0.481,0.794,,,,,,,,,,0.794,,,,,,,,,1
HS010322,Frozen Food,1176,road,8.64,-20,-15,9,13.5,0,1,0.404,0.805,,,,,,,,,,0.805,,,,,,,,,1
HS010323,Tomato,681,road,5.2,8,13,23,17.0,0,0,0.505,0.959,,,,,,,,,,0.959,,,,,,,,,0
HS010324,Fish,268,road,9.4,-2,4,18,30.7,0,0,0.423,0.859,,,,,,,,,,0.859,,,,,,,,,0
HS010325,Leafy Vegetables,173,road,9.26,2,8,5,18.7,1,0,0.205,0.753,,,,,,,,,,0.753,,,,,,,,,1
HS010326,Frozen Food,437,road,8.64,-20,-15,5,14.1,0,0,0.797,0.907,,,,,,,,,,0.907,,,,,,,,,1
HS010327,Fish,799,rail,4.12,-2,4,3,25.0,3,0,0.591,0.952,,,,,,,,,,0.952,,,,,,,,,0
HS010328,Banana,125,local,13.88,12,15,0,26.1,2,1,0.552,0.729,,,,,,,,,,0.729,,,,,,,,,1
HS010329,Flowers,378,road,4.73,2,8,8,28.2,0,0,0.942,0.851,,,,,,,,,,0.851,,,,,,,,,0
HS010330,Dairy,93,road,5.01,2,8,0,14.6,0,0,0.667,0.821,,,,,,,,,,0.821,,,,,,,,,0
HS010331,Fish,281,road,5.21,-2,4,19,11.3,1,1,0.458,0.875,,,,,,,,,,0.875,,,,,,,,,0
HS010332,Pharmaceuticals,119,road,3.41,2,8,3,8.1,2,0,0.825,0.747,,,,,,,,,,0.747,,,,,,,,,0
HS010333,Frozen Food,504,road,3.3,-20,-15,20,14.2,0,0,0.912,0.758,,,,,,,,,,0.758,,,,,,,,,0
HS010334,Flowers,224,road,8.91,2,8,23,28.2,0,0,0.188,0.858,,,,,,,,,,0.858,,,,,,,,,0
HS010335,Tomato,743,road,8.91,8,13,17,20.7,1,0,0.395,0.842,,,,,,,,,,0.842,,,,,,,,,0
HS010336,Mango,246,road,3.5,8,12,15,18.8,0,0,0.737,0.895,,,,,,,,,,0.895,,,,,,,,,1
HS010337,Frozen Food,232,rail,1.32,-20,-15,13,8.0,2,0,0.689,0.9,,,,,,,,,,0.9,,,,,,,,,1
HS010338,Tomato,122,road,5.12,8,13,13,27.4,0,0,0.174,0.926,,,,,,,,,,0.926,,,,,,,,,0
HS010339,Mango,451,road,5.47,8,12,10,14.7,0,0,0.465,0.908,,,,,,,,,,0.908,,,,,,,,,1
HS010340,Banana,482,road,8.68,12,15,1,20.9,1,1,0.443,0.957,,,,,,,,,,0.957,,,,,,,,,1
HS010341,Leafy Vegetables,645,road,14.79,2,8,21,37.1,0,0,0.288,0.87,,,,,,,,,,0.87,,,,,,,,,1
HS010342,Packaged Food,536,road,10.48,15,30,22,19.3,0,0,0.264,0.913,,,,,,,,,,0.913,,,,,,,,,0
HS010343,Banana,454,road,2.28,12,15,7,8.0,0,0,0.664,0.949,,,,,,,,,,0.949,,,,,,,,,0
HS010344,Tomato,516,road,8.41,8,13,13,15.4,2,0,0.829,0.839,,,,,,,,,,0.839,,,,,,,,,1
HS010345,Packaged Food,551,road,11.98,15,30,12,31.8,0,0,0.882,0.75,,,,,,,,,,0.75,,,,,,,,,1
HS010346,Packaged Food,631,road,17.08,15,30,5,27.9,0,0,0.026,0.93,,,,,,,,,,0.93,,,,,,,,,1
HS010347,Tomato,130,road,5.01,8,13,8,13.1,0,1,0.303,0.75,,,,,,,,,,0.75,,,,,,,,,0
HS010348,Spices,259,rail,7.26,15,30,0,15.1,0,1,0.735,0.803,,,,,,,,,,0.803,,,,,,,,,1
HS010349,Banana,122,rail,7.58,12,15,16,23.4,1,0,0.57,0.916,,,,,,,,,,0.916,,,,,,,,,1
HS010350,Flowers,434,road,13.51,2,8,14,24.4,0,0,0.883,0.773,,,,,,,,,,0.773,,,,,,,,,1
HS010351,Mango,1010,road,17.08,8,12,11,26.1,0,0,0.933,0.773,,,,,,,,,,0.773,,,,,,,,,1
HS010352,Leafy Vegetables,627,rail,5.92,2,8,19,25.1,1,0,0.129,0.927,,,,,,,,,,0.927,,,,,,,,,0
HS010353,Tomato,236,road,3.96,8,13,9,19.0,0,0,0.101,0.805,,,,,,,,,,0.805,,,,,,,,,1
HS010354,Pharmaceuticals,486,road,4.73,2,8,8,24.3,1,0,0.594,0.847,,,,,,,,,,0.847,,,,,,,,,0
HS010355,Mango,439,rail,4.45,8,12,16,21.4,1,0,0.458,0.786,,,,,,,,,,0.786,,,,,,,,,0
HS010356,Dairy,407,road,8.64,2,8,5,29.9,0,0,0.279,0.811,,,,,,,,,,0.811,,,,,,,,,0
HS010357,Pharmaceuticals,150,road,5.1,2,8,22,25.2,1,0,0.257,0.916,,,,,,,,,,0.916,,,,,,,,,0
HS010358,Mango,823,rail,9.42,8,12,4,28.8,1,0,0.628,0.935,,,,,,,,,,0.935,,,,,,,,,0
HS010359,Spices,163,road,1.51,15,30,14,17.0,1,0,0.249,0.837,,,,,,,,,,0.837,,,,,,,,,0
HS010360,Leafy Vegetables,276,road,4.73,2,8,22,20.3,0,0,0.094,0.845,,,,,,,,,,0.845,,,,,,,,,0
HS010361,Banana,653,road,6.76,12,15,10,23.5,0,0,0.898,0.89,,,,,,,,,,0.89,,,,,,,,,0
HS010362,Tomato,275,local,28.62,8,13,13,41.6,0,0,0.679,0.791,,,,,,,,,,0.791,,,,,,,,,1
HS010363,Leafy Vegetables,369,rail,0.35,2,8,17,10.9,1,0,0.861,0.909,,,,,,,,,,0.909,,,,,,,,,0
HS010364,Banana,378,road,5.2,12,15,10,25.2,0,0,0.173,0.956,,,,,,,,,,0.956,,,,,,,,,0
HS010365,Dairy,365,road,17.59,2,8,8,23.8,0,0,0.125,0.763,,,,,,,,,,0.763,,,,,,,,,1
HS010366,Frozen Food,377,road,0.41,-20,-15,13,12.4,0,0,0.736,0.812,,,,,,,,,,0.812,,,,,,,,,0
HS010367,Dairy,402,road,8.31,2,8,1,18.3,1,0,0.444,0.753,,,,,,,,,,0.753,,,,,,,,,0
HS010368,Dairy,367,road,12.53,2,8,9,33.3,0,0,0.921,0.747,,,,,,,,,,0.747,,,,,,,,,1
HS010369,Rice,196,local,13.88,15,30,12,25.5,0,0,0.833,0.867,,,,,,,,,,0.867,,,,,,,,,1
HS010370,Leafy Vegetables,128,rail,4.12,2,8,6,21.5,1,1,0.312,0.79,,,,,,,,,,0.79,,,,,,,,,1
HS010371,Frozen Food,670,local,16.73,-20,-15,0,40.0,0,0,0.863,0.785,,,,,,,,,,0.785,,,,,,,,,0
HS010372,Spices,690,road,8.31,15,30,0,17.1,0,1,0.096,0.819,,,,,,,,,,0.819,,,,,,,,,1
HS010373,Tomato,436,road,13.51,8,13,23,28.8,0,0,0.016,0.893,,,,,,,,,,0.893,,,,,,,,,1
HS010374,Fish,433,local,14.96,-2,4,23,32.1,0,0,0.348,0.794,,,,,,,,,,0.794,,,,,,,,,0
HS010375,Packaged Food,193,rail,15.4,15,30,2,22.1,1,0,0.961,0.853,,,,,,,,,,0.853,,,,,,,,,1
HS010376,Dairy,72,road,3.5,2,8,16,18.8,1,0,0.642,0.922,,,,,,,,,,0.922,,,,,,,,,0
HS010377,Packaged Food,298,road,20.95,15,30,10,30.6,0,0,0.616,0.738,,,,,,,,,,0.738,,,,,,,,,1
HS010378,Leafy Vegetables,102,rail,7.2,2,8,5,22.2,0,0,0.486,0.766,,,,,,,,,,0.766,,,,,,,,,0
HS010379,Fish,395,road,6.79,-2,4,13,27.7,0,0,0.035,0.852,,,,,,,,,,0.852,,,,,,,,,0
HS010380,Leafy Vegetables,817,local,7.44,2,8,1,29.7,0,0,0.496,0.789,,,,,,,,,,0.789,,,,,,,,,0
HS010381,Mango,234,rail,2.88,8,12,16,10.1,1,0,0.682,0.955,,,,,,,,,,0.955,,,,,,,,,0
HS010382,Packaged Food,243,road,13.51,15,30,8,19.7,1,0,0.602,0.738,,,,,,,,,,0.738,,,,,,,,,1
HS010383,Tomato,182,road,9.5,8,13,11,28.5,0,0,0.544,0.802,,,,,,,,,,0.802,,,,,,,,,1
HS010384,Packaged Food,360,road,11.98,15,30,16,21.1,0,1,0.459,0.721,,,,,,,,,,0.721,,,,,,,,,1
HS010385,Frozen Food,343,rail,12.72,-20,-15,4,23.9,0,0,0.809,0.721,,,,,,,,,,0.721,,,,,,,,,1
HS010386,Spices,180,road,3.56,15,30,9,15.4,0,0,0.423,0.737,,,,,,,,,,0.737,,,,,,,,,0
HS010387,Packaged Food,633,road,8.64,15,30,0,27.0,1,0,0.737,0.822,,,,,,,,,,0.822,,,,,,,,,0
HS010388,Fish,2027,road,9.35,-2,4,11,24.4,0,0,0.514,0.803,,,,,,,,,,0.803,,,,,,,,,1
HS010389,Packaged Food,758,road,1.51,15,30,1,23.2,0,0,0.893,0.826,,,,,,,,,,0.826,,,,,,,,,0
HS010390,Flowers,326,rail,12.72,2,8,3,22.5,1,0,0.121,0.811,,,,,,,,,,0.811,,,,,,,,,1
HS010391,Dairy,323,road,20.76,2,8,21,31.1,0,0,0.722,0.739,,,,,,,,,,0.739,,,,,,,,,1
HS010392,Frozen Food,251,road,13.87,-20,-15,21,34.3,0,0,0.127,0.871,,,,,,,,,,0.871,,,,,,,,,1
HS010393,Banana,247,road,2.28,12,15,7,17.5,1,0,0.938,0.802,,,,,,,,,,0.802,,,,,,,,,0
HS010394,Mango,652,local,2.41,8,12,18,22.6,0,0,0.85,0.854,,,,,,,,,,0.854,,,,,,,,,0
HS010395,Tomato,671,road,10.48,8,13,5,21.1,0,0,0.365,0.92,,,,,,,,,,0.92,,,,,,,,,0
HS010396,Dairy,164,road,17.44,2,8,17,37.5,1,0,0.78,0.948,,,,,,,,,,0.948,,,,,,,,,1
HS010397,Tomato,444,road,8.21,8,13,0,15.8,1,0,0.08,0.938,,,,,,,,,,0.938,,,,,,,,,0
HS010398,Dairy,721,road,8.41,2,8,15,22.8,0,1,0.656,0.812,,,,,,,,,,0.812,,,,,,,,,1
HS010399,Frozen Food,279,rail,5.92,-20,-15,23,26.2,2,0,0.915,0.764,,,,,,,,,,0.764,,,,,,,,,0
HS010400,Frozen Food,305,road,10.8,-20,-15,19,23.0,0,0,0.02,0.86,,,,,,,,,,0.86,,,,,,,,,0
HS010401,Spices,550,local,41.95,15,30,7,53.3,0,1,0.383,0.938,,,,,,,,,,0.938,,,,,,,,,0
HS010402,Packaged Food,560,road,8.96,15,30,22,21.8,0,0,0.232,0.921,,,,,,,,,,0.921,,,,,,,,,0
HS010403,Spices,463,road,9.39,15,30,12,24.2,1,0,0.483,0.834,,,,,,,,,,0.834,,,,,,,,,1
HS010404,Frozen Food,413,road,1.51,-20,-15,7,20.7,0,0,0.786,0.914,,,,,,,,,,0.914,,,,,,,,,0
HS010405,Tomato,451,road,5.1,8,13,3,14.9,0,0,0.374,0.766,,,,,,,,,,0.766,,,,,,,,,0
HS010406,Packaged Food,292,road,13.87,15,30,3,27.6,2,0,0.352,0.726,,,,,,,,,,0.726,,,,,,,,,1
HS010407,Banana,169,rail,14.9,12,15,8,38.8,0,0,0.469,0.948,,,,,,,,,,0.948,,,,,,,,,1
HS010408,Banana,127,local,7.56,12,15,11,13.2,1,0,0.256,0.957,,,,,,,,,,0.957,,,,,,,,,0
HS010409,Leafy Vegetables,515,road,9.4,2,8,4,15.7,0,0,0.818,0.902,,,,,,,,,,0.902,,,,,,,,,1
HS010410,Fish,376,local,17.88,-2,4,4,28.2,0,0,0.138,0.804,,,,,,,,,,0.804,,,,,,,,,1
HS010411,Pharmaceuticals,471,road,8.31,2,8,1,18.2,2,0,0.727,0.741,,,,,,,,,,0.741,,,,,,,,,1
HS010412,Mango,204,rail,2.98,8,12,4,9.5,3,0,0.171,0.729,,,,,,,,,,0.729,,,,,,,,,0
HS010413,Rice,374,local,7.56,15,30,13,15.5,2,0,0.506,0.726,,,,,,,,,,0.726,,,,,,,,,0
